type,basisOfRecord,institutionCode,collectionCode,catalogNumber,occurrenceRemarks,recordNumber,recordedBy,eventDate,year,month,day,country,stateProvince,municipality,locality,verbatimLatitude,verbatimLongitude,decimalLatitude,decimalLongitude,identifiedBy,dateIdentified,typeStatus,scientifname,kingdom,phylum,family,genus,specificEpithet,infraspecificEpithet,taxonRank,scientificNameAuthorship,modified,occurrenceID_GBIF,rightsHolder
Collection,PreservedSpecimen,UNIP,UNIP,UNIP02712,Arvoreta ca. 4m alt.; Frutos vinhos,1172,"Moraes, P.L.R.",19/01/1995,1995,1,19,Brasil,São Paulo,São Miguel Arcanjo,Parque Estadual Carlos Botelho. ,NA,NA,NA,NA,"Goldenberg, R.",01/01/2000,,Leandra regnellii (Triana) Cogn.,Plantae,NA,MELASTOMATACEAE,Leandra,regnellii,,specie,(Triana) Cogn.,27/12/2017,urn:catalog:UNIP:2712,UNIP
Collection,PreservedSpecimen,UNIP,UNIP,UNIP03075,Erva ca. 50-80 cm alt.; Flores em botões creme esverdeados,489,"Miyagi, P.H.",15/02/1995,1995,2,15,Brasil,São Paulo,Mamparra,"Reserva Floresta Carlos Botelho. Cerca de 2 km da ""Sedinha"", beira de estrada. ",NA,NA,NA,NA,,,,Hygrophila costata Nees,Plantae,NA,ACANTHACEAE,Hygrophila,costata,,specie,Nees,27/12/2017,urn:catalog:UNIP:3075,UNIP
Collection,PreservedSpecimen,UNIP,UNIP,UNIP03089,Liana sobre Árvore; Flores creme com estrias vináceas. Frutos maduros secos,477,"Miyagi, P.H.",15/02/1995,1995,2,15,Brasil,São Paulo,Mamparra,"Reserva Floresta Carlos Botelho. Cerca de 2 km da ""Sedinha"", beira de estrada. ",NA,NA,NA,NA,"Capellari Jr., L.",08/05/1998,,Aristolochia paulistana Hoehne,Plantae,NA,ARISTOLOCHIACEAE,Aristolochia,paulistana,,specie,Hoehne,27/12/2017,urn:catalog:UNIP:3089,UNIP
Collection,PreservedSpecimen,UNIP,UNIP,UNIP03100,"Arbsuto ca. 2m alt. As folhas amassadas apresentam forte aroma, utilizada na arborização urbana; Flor branca, apresenta aroma suave de perfume",s.n.,"Lima, L.O.",10/11/1992,1992,11,10,Brasil,São Paulo,Piracicaba,Av. Carlos Botelho. ,NA,NA,NA,NA,"Souza, V.C.",10/12/1992,,Schinus molle L.,Plantae,NA,ANACARDIACEAE,Schinus,molle,,specie,L.,27/12/2017,urn:catalog:UNIP:3100,UNIP
Collection,PreservedSpecimen,UNIP,UNIP,UNIP03298,"Árvore ca. 20 m alt., meio de encosta, tronco esbranquiçado, escamante; Frutos vermelhos",978,"Moraes, P.L.R.",21/05/1994,1994,5,21,Brasil,São Paulo,São Miguel Arcanjo,Parque Estadual Carlos Botelho. ,NA,NA,NA,NA,"Kawasaki, M.L.",,,Psidium cattleianum Sabine,Plantae,NA,MYRTACEAE,Psidium,cattleianum,,specie,Sabine,27/12/2017,urn:catalog:UNIP:3298,UNIP
Collection,PreservedSpecimen,UNIP,UNIP,UNIP03299,"Arvoreta ca. 6 m alt., tronco avermelhado; Flores brancas",914,"Moraes, P.L.R.",22/04/1994,1994,4,22,Brasil,São Paulo,São Miguel Arcanjo,Parque Estadual Carlos Botelho. ,NA,NA,NA,NA,"Kawasaki, M.L.",1994,,Eugenia cerasiflora Miq.,Plantae,NA,MYRTACEAE,Eugenia,cerasiflora,,specie,Miq.,27/12/2017,urn:catalog:UNIP:3299,UNIP
Collection,PreservedSpecimen,UNIP,UNIP,UNIP03304,"Árvore ca. 8 m alt., tronco não escamante; Semente branca e fruto maduro vermelho",714,"Moraes, P.L.R.",10/09/1992,1992,9,10,Brasil,São Paulo,São Miguel Arcanjo,Parque Estadual Carlos Botelho. ,NA,NA,NA,NA,"Duarte, A.R.",Jun-02,,Eugenia subavenia O.Berg,Plantae,NA,MYRTACEAE,Eugenia,subavenia,,specie,O.Berg,27/12/2017,urn:catalog:UNIP:3304,UNIP
Collection,PreservedSpecimen,UNIP,UNIP,UNIP03389,Arvoreta ca. 6m alt.,420,"Moraes, P.L.R.",01/01/1989,1989,1,1,Brasil,São Paulo,São Miguel Arcanjo,Parque Estadual Carlos Botelho. ,NA,NA,NA,NA,"Rodrigues, R.R.",,,Dodonaea viscosa Jacq.,Plantae,NA,SAPINDACEAE,Dodonaea,viscosa,,specie,Jacq.,27/12/2017,urn:catalog:UNIP:3389,UNIP
Collection,PreservedSpecimen,UNIP,UNIP,UNIP03472,Erva em sub-bosque em grotão,946,"Moraes, P.L.R.",23/04/1994,1994,4,23,Brasil,São Paulo,São Miguel Arcanjo,Parque Estadual Carlos Botelho. ,NA,NA,NA,NA,"Souza, V.C.",16/12/1995,,Bertolonia acuminata Gardner,Plantae,NA,MELASTOMATACEAE,Bertolonia,acuminata,,specie,Gardner,27/12/2017,urn:catalog:UNIP:3472,UNIP
Collection,PreservedSpecimen,UNIP,UNIP,UNIP03494,Árvore ca. 3-5m alt.; Inflorescência esbranquiçada,479,"Miyagi, P.H.",15/02/1995,1995,2,15,Brasil,São Paulo,Mamparra,"Reserva Floresta Carlos Botelho. Cerca de 2 km da ""Sedinha"", beira de estrada. ",NA,NA,NA,NA,"Paciencia, M.",10/07/2013,,Clethra scabra var. laevigata (Meisn.) Sleumer,Plantae,NA,CLETHRACEAE,Clethra,scabra,laevigata,var.,Pers.,27/12/2017,urn:catalog:UNIP:3494,UNIP
Collection,PreservedSpecimen,UNIP,UNIP,UNIP03579,Arvoreta ca. 5 m alt.; Frutos castanhos,909,"Moraes, P.L.R.",21/04/1994,1994,4,21,Brasil,São Paulo,São Miguel Arcanjo,Parque Estadual Carlos Botelho. ,NA,NA,NA,NA,"Biral, L.",Jul-13,,Maytenus schumanniana Loes.,Plantae,NA,CELASTRACEAE,Maytenus,schumanniana,,specie,Loes.,27/12/2017,urn:catalog:UNIP:3579,UNIP
Collection,PreservedSpecimen,UNIP,UNIP,UNIP03599,Árvore ca. 10m alt.; Frutos jovens,1197,"Moraes, P.L.R.",02/03/1995,1995,3,2,Brasil,São Paulo,São Miguel Arcanjo,Parque Estadual Carlos Botelho. ,NA,NA,NA,NA,,,,Clusia,,NA,CLUSIACEAE,Clusia,,,genus,,27/12/2017,urn:catalog:UNIP:3599,UNIP
Collection,PreservedSpecimen,UNIP,UNIP,UNIP03727,Árvore ca. 20m alt.; Frutos imaturos,449,"Moraes, P.L.R.",08/06/1991,1991,6,8,Brasil,São Paulo,São Miguel Arcanjo,Parque Estadual Carlos Botelho. ,NA,NA,NA,NA,"Baitello, J.B.",14/06/1991,,Ocotea catharinensis Mez,Plantae,NA,LAURACEAE,Ocotea,catharinensis,,specie,Mez,27/12/2017,urn:catalog:UNIP:3727,UNIP
Collection,PreservedSpecimen,UNIP,UNIP,UNIP03728,Árvore ca. 15m alt.; Botões florais esverdeados,729,"Moraes, P.L.R.",16/11/1992,1992,11,16,Brasil,São Paulo,São Miguel Arcanjo,Parque Estadual Carlos Botelho. ,NA,NA,NA,NA,"Brotto, M.L.",06/10/2016,,Ocotea teleiandra (Meisn.) Mez,Plantae,NA,LAURACEAE,Ocotea,teleiandra,,specie,(Meisn.) Mez,27/12/2017,urn:catalog:UNIP:3728,UNIP
Collection,PreservedSpecimen,UNIP,UNIP,UNIP03737,Árvore ca. 8m alt.; Flores brancas,917,"Moraes, P.L.R.",22/04/1997,1997,4,22,Brasil,São Paulo,São Miguel Arcanjo,Parque Estadual Carlos Botelho. ,NA,NA,NA,NA,"Moraes, P.L.R.",24/06/1994,,Ocotea dispersa (Nees & Mart.) Mez,Plantae,NA,LAURACEAE,Ocotea,dispersa,,specie,(Nees & Mart.) Mez,27/12/2017,urn:catalog:UNIP:3737,UNIP
Collection,PreservedSpecimen,UNIP,UNIP,UNIP03744,Árvore ca. 7m alt.; Botões brancos,619,"Moraes, P.L.R.",17/01/1993,1993,1,17,Brasil,São Paulo,São Miguel Arcanjo,Parque Estadual Carlos Botelho. ,NA,NA,NA,NA,"Moraes, P.L.R.",,,Ocotea dispersa (Nees & Mart.) Mez,Plantae,NA,LAURACEAE,Ocotea,dispersa,,specie,(Nees & Mart.) Mez,27/12/2017,urn:catalog:UNIP:3744,UNIP
Collection,PreservedSpecimen,UNIP,UNIP,UNIP03751,Árvore ca. 10m alt.; Botões esbranquiçados,962,"Moraes, P.L.R.",24/04/1994,1994,4,24,Brasil,São Paulo,São Miguel Arcanjo,Parque Estadual Carlos Botelho. ,NA,NA,NA,NA,"Moraes, P.L.R.",02/06/1994,,Ocotea glaziovii Mez,Plantae,NA,LAURACEAE,Ocotea,glaziovii,,specie,Mez,27/12/2017,urn:catalog:UNIP:3751,UNIP
Collection,PreservedSpecimen,UNIP,UNIP,UNIP03752,Árvore ca. 8m alt.; Frutos jovens esverdeados,999,"Moraes, P.L.R.",22/05/1994,1994,5,22,Brasil,São Paulo,São Miguel Arcanjo,Parque Estadual Carlos Botelho. ,NA,NA,NA,NA,"Moraes, P.L.R.",1994,,Ocotea glaziovii Mez,Plantae,NA,LAURACEAE,Ocotea,glaziovii,,specie,Mez,27/12/2017,urn:catalog:UNIP:3752,UNIP
Collection,PreservedSpecimen,UNIP,UNIP,UNIP03753,Árvore ca. 8m alt.; Flores brancas,923,"Moraes, P.L.R.",22/04/1994,1994,4,22,Brasil,São Paulo,São Miguel Arcanjo,Parque Estadual Carlos Botelho. ,NA,NA,NA,NA,"Moraes, P.L.R.",24/06/1994,,Ocotea dispersa (Nees & Mart.) Mez,Plantae,NA,LAURACEAE,Ocotea,dispersa,,specie,(Nees & Mart.) Mez,27/12/2017,urn:catalog:UNIP:3753,UNIP
Collection,PreservedSpecimen,UNIP,UNIP,UNIP03768,Árvore dominante de 20m alt.; Frutos imaturos verdes,460,"Moraes, P.L.R.",19/06/1991,1991,6,19,Brasil,São Paulo,São Miguel Arcanjo,Parque Estadual Carlos Botelho. Beira do Rio Taquaral. Início de Encosta. ,NA,NA,NA,NA,"Moraes, P.L.R.",19/06/1991,,Ocotea catharinensis Mez,Plantae,NA,LAURACEAE,Ocotea,catharinensis,,specie,Mez,27/12/2017,urn:catalog:UNIP:3768,UNIP
Collection,PreservedSpecimen,UNIP,UNIP,UNIP03769,Árvore ca. 15m alt.,817,"Moraes, P.L.R.",29/10/1993,1993,10,29,Brasil,São Paulo,São Miguel Arcanjo,Parque Estadual Carlos Botelho. Mata próxima à divisa norte do parque. ,NA,NA,NA,NA,"Moraes, P.L.R.",1993,,Ocotea catharinensis Mez,Plantae,NA,LAURACEAE,Ocotea,catharinensis,,specie,Mez,27/12/2017,urn:catalog:UNIP:3769,UNIP
Collection,PreservedSpecimen,UNIP,UNIP,UNIP03770,Árvore ca. 7m alt.,s.n.,"Moraes, P.L.R.",20/01/1992,1992,1,20,Brasil,São Paulo,São Miguel Arcanjo,Parque Estadual Carlos Botelho. ,NA,NA,NA,NA,"Moraes, P.L.R.",29/05/1992,,Ocotea brachybotrya (Meisn.) Mez,Plantae,NA,LAURACEAE,Ocotea,brachybotrya,,specie,(Meisn.) Mez,27/12/2017,urn:catalog:UNIP:3770,UNIP
Collection,PreservedSpecimen,UNIP,UNIP,UNIP03814,Árvore ca. 3m alt.; Inflorescência creme,452,"Miyagi, P.H.",15/02/1995,1995,2,15,Brasil,São Paulo,Sete Barras,"Estrada para a Reserva Florestal Carlos Botelho, a 19 km de Sete Barras. ",NA,NA,NA,NA,"Torres, R.B.",28/08/1997,,Casearia obliqua Spreng.,Plantae,NA,SALICACEAE,Casearia,obliqua,,specie,Spreng.,27/12/2017,urn:catalog:UNIP:3814,UNIP
Collection,PreservedSpecimen,UNIP,UNIP,UNIP03905,Flores esverdeadas,930,"Moraes, P.L.R.",23/04/1994,1994,4,23,Brasil,São Paulo,São Miguel Arcanjo,Parque Estadual Carlos Botelho. ,NA,NA,NA,NA,"Sugiyama, M.",Aug-97,,Struthanthus martianus Dettke & Waechter,Plantae,NA,LORANTHACEAE,Struthanthus,martianus,,specie,Dettke & Waechter,27/12/2017,urn:catalog:UNIP:3905,UNIP
Collection,PreservedSpecimen,UNIP,UNIP,UNIP03950,Árvore ca. 10m alt.; Frutos verdes,951,"Moraes, P.L.R.",23/04/1994,1994,4,23,Brasil,São Paulo,São Miguel Arcanjo,Parque Estadual Carlos Botelho. ,NA,NA,NA,NA,"Moraes, P.L.R.",22/06/1994,,Persea venosa Nees & Mart.,Plantae,NA,LAURACEAE,Persea,venosa,,specie,Nees & Mart.,27/12/2017,urn:catalog:UNIP:3950,UNIP
Collection,PreservedSpecimen,UNIP,UNIP,UNIP04101,"Árvore ca. 8m alt.; Frutos arroxeados, borda de mata",965,"Moraes, P.L.R.",24/04/1994,1994,4,24,Brasil,São Paulo,São Miguel Arcanjo,Parque Estadual Carlos Botelho. ,NA,NA,NA,NA,"Pinho-Ferreira, M.A.",28/12/2005,,Psychotria vellosiana Benth.,Plantae,NA,RUBIACEAE,Psychotria,vellosiana,,specie,Benth.,27/12/2017,urn:catalog:UNIP:4101,UNIP
Collection,PreservedSpecimen,UNIP,UNIP,UNIP04560,Árvore ca. 10m alt.,974,"Moraes, P.L.R.",24/04/1994,1994,4,24,Brasil,São Paulo,São Miguel Arcanjo,Parque Estadual Carlos Botelho. ,NA,NA,NA,NA,,,,Inga sessilis (Vell.) Mart.,Plantae,NA,FABACEAE,Inga,sessilis,,specie,(Vell.) Mart.,27/12/2017,urn:catalog:UNIP:4560,UNIP
Collection,PreservedSpecimen,UNIP,UNIP,UNIP04624,"Arvoreta ca. 3 m alt. Local aberto, beira de estrada de serviço; Flores rosadas; visitadas por borboletas",980,"Moraes, P.L.R.",21/05/1994,1994,5,21,Brasil,São Paulo,São Miguel Arcanjo,Parque Estadual Carlos Botelho. ,NA,NA,NA,NA,"Moraes, P.L.R.",1994,,Andira fraxinifolia,,NA,FABACEAE,Andira,fraxinifolia,,,,27/12/2017,urn:catalog:UNIP:4624,UNIP
Collection,PreservedSpecimen,UNIP,UNIP,UNIP04685,Arvoreta ca. 6 m alt.; Frutos alaranjados,720,"Moraes, P.L.R.",10/09/1992,1992,9,10,Brasil,São Paulo,São Miguel Arcanjo,Parque Estadual Carlos Botelho. ,NA,NA,NA,NA,"Coelho, R.L.G.",2014,,Allophylus petiolulatus Radlk.,Plantae,NA,SAPINDACEAE,Allophylus,petiolulatus,,specie,Radlk.,27/12/2017,urn:catalog:UNIP:4685,UNIP
Collection,PreservedSpecimen,UNIP,UNIP,UNIP04731,Trepadeira; Frutos imaturos,614,"Moraes, P.L.R.",16/10/1992,1992,10,16,Brasil,São Paulo,São Miguel Arcanjo,Parque Estadual Carlos Botelho. ,NA,NA,NA,NA,"Sugiyama, M.",26/08/1997,,Phoradendron ensifoilum (Hook. & Arn.) Rich.,,NA,SANTALACEAE,Phoradendron,ensifoilum,,,(Hook. & Arn.) Rich.,27/12/2017,urn:catalog:UNIP:4731,UNIP
Collection,PreservedSpecimen,UNIP,UNIP,UNIP04766,"Árvore ca. 7,5m alt., borda da mata; Botão floral",718,"Moraes, P.L.R.",10/09/1992,1992,9,10,Brasil,São Paulo,São Miguel Arcanjo,Parque Estadual Carlos Botelho. ,NA,NA,NA,NA,"Peixoto, A.L.",2002,,Mollinedia uleana Perkins,Plantae,NA,MONIMIACEAE,Mollinedia,uleana,,specie,Perkins,27/12/2017,urn:catalog:UNIP:4766,UNIP
Collection,PreservedSpecimen,UNIP,UNIP,UNIP04807,"Árvore ca. 25m alt.; Frutos cápsula, marrom-claro",686,"Moraes, P.L.R.",15/05/1992,1992,5,15,Brasil,São Paulo,São Miguel Arcanjo,Parque Estadual Carlos Botelho. ,NA,NA,NA,NA,"Limas, H.C.",Feb-01,,Ormosia minor Vogel,Plantae,NA,FABACEAE,Ormosia,minor,,specie,Vogel,27/12/2017,urn:catalog:UNIP:4807,UNIP
Collection,PreservedSpecimen,UNIP,UNIP,UNIP04812,Árvore ca. 7m alt.; Botões verdes,508,"Miyagi, P.H.",15/02/1995,1995,2,15,Brasil,São Paulo,Manparra,"Reserva Floresta Carlos Botelho. Cerca de 2 km da ""Sedinha"", beira de estrada. ",NA,NA,NA,NA,,2017,,Myrsine coriacea (Sw.) R.Br. ex Roem. & Schult.,Plantae,NA,PRIMULACEAE,Myrsine,coriacea,,specie,(Sw.) R.Br. ex Roem. & Schult.,27/12/2017,urn:catalog:UNIP:4812,UNIP
Collection,PreservedSpecimen,UNIP,UNIP,UNIP04814,Árvore ca. 8 m alt.; Flores brancas,739,"Moraes, P.L.R.",17/11/1993,1993,11,17,Brasil,São Paulo,São Miguel Arcanjo,Parque Estadual Carlos Botelho. ,NA,NA,NA,NA,"Borges, L.M.",Mar-15,,Enterolobium contortisiliquum (Vell.) Morong,Plantae,NA,FABACEAE,Enterolobium,contortisiliquum,,specie,(Vell.) Morong,27/12/2017,urn:catalog:UNIP:4814,UNIP
Collection,PreservedSpecimen,UNIP,UNIP,UNIP04834,Arvoreta ca. De 6m alt.; Frutos caídos no chão,926,"Moraes, P.L.R.",22/04/1994,1994,4,22,Brasil,São Paulo,São Miguel Arcanjo,Parque Estadual Carlos Botelho. ,NA,NA,NA,NA,"Garcia, F.C.P.",1998,,Inga lenticellata Benth.,Plantae,NA,FABACEAE,Inga,lenticellata,,specie,Benth.,27/12/2017,urn:catalog:UNIP:4834,UNIP
Collection,PreservedSpecimen,UNIP,UNIP,UNIP04902,Árvore ca. 10m alt.,974,"Moraes, P.L.R.",24/04/1994,1994,4,24,Brasil,São Paulo,São Miguel Arcanjo,Parque Estadual Carlos Botelho. ,NA,NA,NA,NA,,,,Inga sessilis (Vell.) Mart.,Plantae,NA,FABACEAE,Inga,sessilis,,specie,(Vell.) Mart.,27/12/2017,urn:catalog:UNIP:4902,UNIP
Collection,PreservedSpecimen,UNIP,UNIP,UNIP05344,,1153,"Moraes, P.L.R.",19/01/1995,1995,1,19,Brasil,São Paulo,São Miguel Arcanjo,Parque Estadual Carlos Botelho. ,NA,NA,NA,NA,,,,Aniba firmula (Nees & Mart.) Mez,Plantae,NA,LAURACEAE,Aniba,firmula,,specie,(Nees & Mart.) Mez,27/12/2017,urn:catalog:UNIP:5344,UNIP
Collection,PreservedSpecimen,UNIP,UNIP,UNIP06950,Árvore ca. 4m alt.,100,"Moraes, P.L.R.",12/06/1990,1990,6,12,Brasil,São Paulo,São Miguel Arcanjo,Parque Estadual Carlos Botelho. ,NA,NA,NA,NA,"Giacomin, L.L.",Aug-09,,Solanum cinnamomeum Sendtn.,Plantae,NA,SOLANACEAE,Solanum,cinnamomeum,,specie,Sendtn.,27/12/2017,urn:catalog:UNIP:6950,UNIP
Collection,PreservedSpecimen,SJRP,SJRP,100002236,"Árvore com mais ou menos 4,0m de altura. Frutos verdes e alaranjados.;",2700,"Kirizawa, M. & Sugiyama, M.",22/09/1992,1992,9,22,Brasil,São Paulo,São Miguel Arcanjo,parque estadual carlos botelho. ,NA,NA,-23.87,-47.99,,,,Cordia magnoliifolia Cham.,Plantae,NA,BORAGINACEAE,Cordia,magnoliifolia,,specie,Cham.,14/05/2018,urn:catalog:1:2236,1
Collection,PreservedSpecimen,SJRP,SJRP,100002385,Arvoreta ca 4m altura; flores brancas;,1169,"Moraes, P.L.R. & Ivanauskas, N.",19/01/1995,1995,1,19,Brasil,São Paulo,São Miguel Arcanjo,parque estadual carlos botelho. ,NA,NA,-23.87,-47.99,,,,Cordia silvestris Fresen.,Plantae,NA,BORAGINACEAE,Cordia,silvestris,,specie,Fresen.,14/05/2018,urn:catalog:1:2385,1
Collection,PreservedSpecimen,SJRP,SJRP,100002380,"Árvore de + - 6m de altura, flores brancas;",621,"Moraes, P.L.R.",17/01/1992,1992,1,17,Brasil,São Paulo,São Miguel Arcanjo,parque estadual carlos botelho. ,NA,NA,-23.87,-47.99,,,,Cordia silvestris Fresen.,Plantae,NA,BORAGINACEAE,Cordia,silvestris,,specie,Fresen.,14/05/2018,urn:catalog:1:2380,1
Collection,PreservedSpecimen,SJRP,SJRP,100012787,"In Atlantic forest, comon in some places.;",1026,L. Clark,16/02/1992,1992,2,16,Brasil,São Paulo,São Miguel Arcanjo,parque estadual carlos botelho. ,NA,NA,-23.87,-47.99,,,,Chusquea sp,,NA,POACEAE,Chusquea,sp,,,,14/05/2018,urn:catalog:1:12787,1
Collection,PreservedSpecimen,SJRP,SJRP,100012917,"In Atlantic forest, along road, plants vegetative.;",1025,L. Clark,16/02/1992,1992,2,16,Brasil,São Paulo,serra do paranapiacaba,Parque Est. Carlos Botelho. ,NA,NA,NA,NA,,,,Guadua tagoara (Nees) Kunth,Plantae,NA,POACEAE,Guadua,tagoara,,specie,(Nees) Kunth,27/04/2018,urn:catalog:1:12917,1
Collection,PreservedSpecimen,RB,RB,141129,"folhas verdes concolores, bainha castanho-claro; infl. com escapo róseo, brácteas escapais róseo-avermelhada; brácteas involucrais e primárias idem; flores passadas com ovário alvo, sépalas alvas, brácteas florais alvas cobertas por indumento lanuginoso de cor ferrugineo",15793,"Martinelli, G.",01/10/1999,1999,10,1,Brasil,São Paulo,São Miguel Arcanjo,Parque Estadual Carlos Botelho.,NA,NA,-24.0791667,-47.9666667,C. M. Vieira,01/07/2002,,Edmundoa lindenii var. rosea (E. Morren) Leme,Plantae,NA,BROMELIACEAE,Edmundoa,lindenii,rosea,var.,(Regel) Leme,13/10/2017,urn:catalog:RB:141129,RB
Collection,PreservedSpecimen,RB,RB,308881,"Arvoreta com +/- 4m de altura, ao lado do barracão, com inflorescencia branca, tronco com escamas",475,"Moraes, Pedro Luis R. de",30/07/1991,1991,7,30,Brasil,São Paulo,São Miguel Arcanjo,Parque Estadual Carlos Botelho.,NA,NA,NA,NA,,,,Eugenia subavenia O.Berg,Plantae,NA,MYRTACEAE,Eugenia,subavenia,,specie,O.Berg,22/07/2014,urn:catalog:RB:308881,RB
Collection,PreservedSpecimen,RB,RB,822498,Arvoreta ca. 3m alt.; frutos verdes,1170,P.L.R. de Moraes,19/01/1995,1995,1,19,Brasil,São Paulo,São Miguel Arcanjo,Parque Estadual de Carlos Botelho.,NA,NA,NA,NA,P.L.R. de Moraes,,,Andira fraxinifolia Benth.,Plantae,NA,LEGUMINOSAE,Andira,fraxinifolia,,specie,Benth.,08/07/2014,urn:catalog:RB:822498,RB
Collection,PreservedSpecimen,RB,RB,310572,"Arvoreta, ca. 4m, frutos verdes, tronco liso.",954,P.L.R. Morais,23/04/1994,1994,4,23,Brasil,São Paulo,São Miguel Arcanjo,Parque estadual de Carlos Botelho.,NA,NA,NA,NA,M. Sobral,2005,,Marlierea racemosa (Vell.) Kiaersk.,Plantae,NA,MYRTACEAE,Marlierea,racemosa,,specie,(Vell.) Kiaersk.,01/08/2008,urn:catalog:RB:310572,RB
Collection,PreservedSpecimen,RB,RB,302211,"Subarbusto, ca. 2,5m alt.; Inflorescencia madura verde acinzentada.",524,P. H. Miyagi,15/02/1995,1995,2,15,Brasil,São Paulo,São Miguel Arcanjo,"Reserva Floresta Carlos Botelho, a 2km da ""sedinha"".",NA,NA,NA,NA,,Sep-98,,Piper rivinoides Kunth,Plantae,NA,PIPERACEAE,Piper,rivinoides,,specie,Kunth,22/07/2014,urn:catalog:RB:302211,RB
Collection,PreservedSpecimen,RB,RB,307765,"árvore, ca. 8m, frutos verdes, beira de estrada",952,P.L.R.Moraes,23/04/1994,1994,4,23,Brasil,São Paulo,São Miguel Arcanjo,Parque Estadual de Carlos Botelho.,NA,NA,NA,NA,F.F.Mazine- Capelo,Jul-05,,Eugenia mosenii (Kausel) Sobral,Plantae,NA,MYRTACEAE,Eugenia,mosenii,,specie,(Kausel) Sobral,22/07/2014,urn:catalog:RB:307765,RB
Collection,PreservedSpecimen,RB,RB,134315,"Árvore ca. 10m alt, flores brancas.",936,P.L.R. Morais,23/04/1994,1994,4,23,Brasil,São Paulo,São Miguel Arcanjo,Parque Estadual de Carlos Botelho.,NA,NA,NA,NA,A. Quinet,06/11/2006,,Ocotea pulchella (Nees & Mart.) Mez,Plantae,NA,LAURACEAE,Ocotea,pulchella,,specie,(Nees & Mart.) Mez,22/07/2014,urn:catalog:RB:134315,RB
Collection,PreservedSpecimen,RB,RB,148438,,1086,"Breier, T.B",14/05/2003,2003,5,14,Brasil,São Paulo,Sete Barras,Parque Estadual Carlos Botelho. Estrada de acesso a parcela.,NA,NA,NA,NA,Nadruz,,,Philodendron appendiculatum Nadruz & Mayo,Plantae,NA,ARACEAE,Philodendron,appendiculatum,,specie,Nadruz & Mayo,18/10/2017,urn:catalog:RB:148438,RB
Collection,PreservedSpecimen,RB,RB,141131,"Erva epífita, semi-heliófila, folhas verdes-vinosas com indumento argênteo; infl. com raque vinoso, brácteas escapais vinosas com ápice argênteo; brácteas primárias vermelhas, brácteas florais vermelhas; flores com sépalas vermelhas, corola carmin.",15797,"Martinelli, G.",01/10/1999,1999,10,1,Brasil,São Paulo,São Miguel Arcanjo,Parque Estadual Carlos Botelho.,NA,NA,-24.1758334,-48.0627778,C.M. Vieira,Jul-02,,Tillandsia geminiflora Brongn.,Plantae,NA,BROMELIACEAE,Tillandsia,geminiflora,,specie,Brongn.,15/10/2017,urn:catalog:RB:141131,RB
Collection,PreservedSpecimen,RB,RB,141130,"Epífita, semi-heliófila, folhas verdes vinosas com indumento argênteo; infl. com escapo róseo, brácteas escapais róseo-avermelhadas com ápice vinoso com indumento; brácteas primárias idem; brácteas florais vermelhas; flores com sépalas vermelhas, corola vermelha.",15795,"Martinelli, G.",01/10/1999,1999,10,1,Brasil,São Paulo,São Miguel Arcanjo,Parque Estadual Carlos Botelho.,NA,NA,-24.0775,-47.9613889,M.G. Wanderley & G.M. Sousa,Dec-99,,Tillandsia geminiflora Brongn.,Plantae,NA,BROMELIACEAE,Tillandsia,geminiflora,,specie,Brongn.,15/10/2017,urn:catalog:RB:141130,RB
Collection,PreservedSpecimen,RB,RB,713316,"Árvore, 20m. Flores abertas cremes. Casca descamante em tiras",6175,N.M Ivanauskas,30/08/2006,2006,8,30,Brasil,São Paulo,São Miguel Arcanjo,Parque Estadual Carlos Botelho.,NA,NA,NA,NA,M. Sobral,2014,,Eugenia handroi (Mattos) Mattos,Plantae,NA,MYRTACEAE,Eugenia,handroi,,specie,(Mattos) Mattos,14/10/2017,urn:catalog:RB:713316,RB
Collection,PreservedSpecimen,RB,RB,120325,"Àrvore de 20m. de alt., na mata, Epifita?",6177,Wilson Hoehne,18/04/1967,1967,4,18,Brasil,São Paulo,São Miguel Arcanjo,"Limite sul da floresta Estadual Carlos Botelho, na serra de Paranapiacaba.",NA,NA,NA,NA,J.E.Nascimento Jr.,22/05/2014,,Clusia criuva ssp. parviflora Vesque,Plantae,NA,GUTTIFERAE,Clusia,criuva,parviflora,ssp.,Cambess.,22/07/2014,urn:catalog:RB:120325,RB
Collection,PreservedSpecimen,RB,RB,789122,"Epifita, frutos róseos esbranquiçados.",519,P.H. Miyagi,15/02/1995,1995,2,15,Brasil,São Paulo,,"Mamparra. Reserva Floresta Carlos Botelho, a 2 Km da sedinha, beira de estrada.",NA,NA,NA,NA,D.C. Zappi,2014,,Rhipsalis floccosa ssp. pulvinigera (G.Lindb.) Barthlott & N.P.Taylor,Plantae,NA,CACTACEAE,Rhipsalis,floccosa,pulvinigera,ssp.,Salm-Dyck ex Pfeiff.,25/07/2014,urn:catalog:RB:789122,RB
