source,loc.correct,country_code,NAME_0,NAME_1,NAME_2,NAME_3
ibge,brazil_santa catarina_nova veneza,BR,Brazil,Santa Catarina,Nova Veneza,NA
gadm,brazil_santa catarina_novo horizonte,BR,Brazil,Santa Catarina,Novo Horizonte,NA
ibge,brazil_santa catarina_orleans,BR,Brazil,Santa Catarina,Orleans,NA
ibge,brazil_santa catarina_otacilio costa,BR,Brazil,Santa Catarina,Otacílio Costa,NA
ibge,brazil_santa catarina_ouro,BR,Brazil,Santa Catarina,Ouro,NA
gadm,brazil_santa catarina_ouro verde,BR,Brazil,Santa Catarina,Ouro Verde,NA
gadm_new,brazil_santa catarina_ouro_santa lucia,NA,Brazil,Santa Catarina,Ouro,Santa Lucia
ibge,brazil_santa catarina_paial,BR,Brazil,Santa Catarina,Paial,NA
ibge,brazil_santa catarina_painel,BR,Brazil,Santa Catarina,Painel,NA
ibge,brazil_santa catarina_palhoca,BR,Brazil,Santa Catarina,Palhoça,NA
ibge,brazil_santa catarina_palma sola,BR,Brazil,Santa Catarina,Palma Sola,NA
gadm,brazil_santa catarina_palmeira,BR,Brazil,Santa Catarina,Palmeira,NA
ibge,brazil_santa catarina_palmitos,BR,Brazil,Santa Catarina,Palmitos,NA
gadm_new,brazil_santa catarina_palmitos_diamantina,NA,Brazil,Santa Catarina,Palmitos,Diamantina
gadm_new,brazil_santa catarina_palmitos_oldenburg,NA,Brazil,Santa Catarina,Palmitos,Oldenburg
gadm_new,brazil_santa catarina_palmitos_santa lucia,NA,Brazil,Santa Catarina,Palmitos,Santa Lucia
ibge,brazil_santa catarina_papanduva,BR,Brazil,Santa Catarina,Papanduva,NA
gadm,brazil_santa catarina_paraiso,BR,Brazil,Santa Catarina,Paraíso,NA
gadm_new,brazil_santa catarina_paraiso_grapia,NA,Brazil,Santa Catarina,Paraíso,Grapia
ibge,brazil_santa catarina_passo torres,BR,Brazil,Santa Catarina,Passo de Torres,NA
ibge,brazil_santa catarina_passos maia,BR,Brazil,Santa Catarina,Passos Maia,NA
ibge,brazil_santa catarina_paulo lopes,BR,Brazil,Santa Catarina,Paulo Lopes,NA
ibge,brazil_santa catarina_pedras grandes,BR,Brazil,Santa Catarina,Pedras Grandes,NA
ibge,brazil_santa catarina_penha,BR,Brazil,Santa Catarina,Penha,NA
ibge,brazil_santa catarina_peritiba,BR,Brazil,Santa Catarina,Peritiba,NA
ibge,brazil_santa catarina_pescaria brava,BR,Brazil,Santa Catarina,Pescaria Brava,NA
gadm,brazil_santa catarina_petrolandia,BR,Brazil,Santa Catarina,Petrolândia,NA
gadm,brazil_santa catarina_pinhalzinho,BR,Brazil,Santa Catarina,Pinhalzinho,NA
ibge,brazil_santa catarina_pinheiro preto,BR,Brazil,Santa Catarina,Pinheiro Preto,NA
ibge,brazil_santa catarina_piratuba,BR,Brazil,Santa Catarina,Piratuba,NA
ibge,brazil_santa catarina_planalto alegre,BR,Brazil,Santa Catarina,Planalto Alegre,NA
ibge,brazil_santa catarina_pomerode,BR,Brazil,Santa Catarina,Pomerode,NA
ibge,brazil_santa catarina_ponte alta,BR,Brazil,Santa Catarina,Ponte Alta,NA
ibge,brazil_santa catarina_ponte alta norte,BR,Brazil,Santa Catarina,Ponte Alta do Norte,NA
ibge,brazil_santa catarina_ponte serrada,BR,Brazil,Santa Catarina,Ponte Serrada,NA
gadm_new,brazil_santa catarina_ponte serrada_baia alta,NA,Brazil,Santa Catarina,Ponte Serrada,Baia Alta
ibge,brazil_santa catarina_porto belo,BR,Brazil,Santa Catarina,Porto Belo,NA
ibge,brazil_santa catarina_porto uniao,BR,Brazil,Santa Catarina,Porto União,NA
gadm_new,brazil_santa catarina_porto uniao_santa cruz timbo,NA,Brazil,Santa Catarina,Porto União,Santa Cruz Timbo
gadm_new,brazil_santa catarina_porto uniao_sao miguel serra,NA,Brazil,Santa Catarina,Porto União,Sao Miguel Serra
ibge,brazil_santa catarina_pouso redondo,BR,Brazil,Santa Catarina,Pouso Redondo,NA
gadm,brazil_santa catarina_praia grande,BR,Brazil,Santa Catarina,Praia Grande,NA
gadm_new,brazil_santa catarina_praia grande_cachoeira fatima,NA,Brazil,Santa Catarina,Praia Grande,Cachoeira Fatima
ibge,brazil_santa catarina_presidente castello branco,BR,Brazil,Santa Catarina,Presidente Castello Branco,NA
gadm_new,brazil_santa catarina_presidente castello branco_presidente castelo branco,NA,Brazil,Santa Catarina,Presidente Castello Branco,Presidente Castelo Branco
ibge,brazil_santa catarina_presidente getulio,BR,Brazil,Santa Catarina,Presidente Getúlio,NA
ibge,brazil_santa catarina_presidente nereu,BR,Brazil,Santa Catarina,Presidente Nereu,NA
ibge,brazil_santa catarina_princesa,BR,Brazil,Santa Catarina,Princesa,NA
ibge,brazil_santa catarina_quilombo,BR,Brazil,Santa Catarina,Quilombo,NA
ibge,brazil_santa catarina_rancho queimado,BR,Brazil,Santa Catarina,Rancho Queimado,NA
ibge,brazil_santa catarina_rio antas,BR,Brazil,Santa Catarina,Rio das Antas,NA
gadm_new,brazil_santa catarina_rio antas_ipomeia,NA,Brazil,Santa Catarina,Rio das Antas,Ipomeia
ibge,brazil_santa catarina_rio campo,BR,Brazil,Santa Catarina,Rio do Campo,NA
ibge,brazil_santa catarina_rio cedros,BR,Brazil,Santa Catarina,Rio dos Cedros,NA
ibge,brazil_santa catarina_rio fortuna,BR,Brazil,Santa Catarina,Rio Fortuna,NA
ibge,brazil_santa catarina_rio negrinho,BR,Brazil,Santa Catarina,Rio Negrinho,NA
ibge,brazil_santa catarina_rio oeste,BR,Brazil,Santa Catarina,Rio do Oeste,NA
ibge,brazil_santa catarina_rio rufino,BR,Brazil,Santa Catarina,Rio Rufino,NA
ibge,brazil_santa catarina_rio sul,BR,Brazil,Santa Catarina,Rio do Sul,NA
ibge,brazil_santa catarina_riqueza,BR,Brazil,Santa Catarina,Riqueza,NA
ibge,brazil_santa catarina_rodeio,BR,Brazil,Santa Catarina,Rodeio,NA
ibge,brazil_santa catarina_romelandia,BR,Brazil,Santa Catarina,Romelândia,NA
ibge,brazil_santa catarina_salete,BR,Brazil,Santa Catarina,Salete,NA
gadm,brazil_santa catarina_saltinho,BR,Brazil,Santa Catarina,Saltinho,NA
ibge,brazil_santa catarina_salto veloso,BR,Brazil,Santa Catarina,Salto Veloso,NA
ibge,brazil_santa catarina_sangao,BR,Brazil,Santa Catarina,Sangão,NA
gadm,brazil_santa catarina_santa cecilia,BR,Brazil,Santa Catarina,Santa Cecília,NA
gadm,brazil_santa catarina_santa helena,BR,Brazil,Santa Catarina,Santa Helena,NA
gadm,brazil_santa catarina_santa rosa lima,BR,Brazil,Santa Catarina,Santa Rosa de Lima,NA
ibge,brazil_santa catarina_santa rosa sul,BR,Brazil,Santa Catarina,Santa Rosa do Sul,NA
gadm,brazil_santa catarina_santa terezinha,BR,Brazil,Santa Catarina,Santa Terezinha,NA
ibge,brazil_santa catarina_santa terezinha progresso,BR,Brazil,Santa Catarina,Santa Terezinha do Progresso,NA
gadm_new,brazil_santa catarina_santa terezinha_rio anta,NA,Brazil,Santa Catarina,Santa Terezinha,Rio Anta
ibge,brazil_santa catarina_santiago sul,BR,Brazil,Santa Catarina,Santiago do Sul,NA
ibge,brazil_santa catarina_santo amaro imperatriz,BR,Brazil,Santa Catarina,Santo Amaro da Imperatriz,NA
ibge,brazil_santa catarina_sao bento sul,BR,Brazil,Santa Catarina,São Bento do Sul,NA
ibge,brazil_santa catarina_sao bernardino,BR,Brazil,Santa Catarina,São Bernardino,NA
ibge,brazil_santa catarina_sao bonifacio,BR,Brazil,Santa Catarina,São Bonifácio,NA
gadm,brazil_santa catarina_sao carlos,BR,Brazil,Santa Catarina,São Carlos,NA
ibge,brazil_santa catarina_sao cristovao sul,BR,Brazil,Santa Catarina,São Cristóvão do Sul,NA
gadm,brazil_santa catarina_sao domingos,BR,Brazil,Santa Catarina,São Domingos,NA
gadm_new,brazil_santa catarina_sao domingos_marata,NA,Brazil,Santa Catarina,São Domingos,Marata
ibge,brazil_santa catarina_sao francisco sul,BR,Brazil,Santa Catarina,São Francisco do Sul,NA
gadm_new,brazil_santa catarina_sao francisco sul_sai,NA,Brazil,Santa Catarina,São Francisco do Sul,Sai
gadm,brazil_santa catarina_sao joao batista,BR,Brazil,Santa Catarina,São João Batista,NA
gadm_new,brazil_santa catarina_sao joao batista_tijipio,NA,Brazil,Santa Catarina,São João Batista,Tijipio
ibge,brazil_santa catarina_sao joao itaperiu,BR,Brazil,Santa Catarina,São João do Itaperiú,NA
ibge,brazil_santa catarina_sao joao oeste,BR,Brazil,Santa Catarina,São João do Oeste,NA
ibge,brazil_santa catarina_sao joao sul,BR,Brazil,Santa Catarina,São João do Sul,NA
gadm_new,brazil_santa catarina_sao joao sul_vila conceicao,NA,Brazil,Santa Catarina,São João do Sul,Vila Conceicao
ibge,brazil_santa catarina_sao joaquim,BR,Brazil,Santa Catarina,São Joaquim,NA
gadm_new,brazil_santa catarina_sao joaquim_perico,NA,Brazil,Santa Catarina,São Joaquim,Perico
gadm_new,brazil_santa catarina_sao joaquim_sao sebastiao arvoredo,NA,Brazil,Santa Catarina,São Joaquim,Sao Sebastiao Arvoredo
ibge,brazil_santa catarina_sao jose,BR,Brazil,Santa Catarina,São José,NA
ibge,brazil_santa catarina_sao jose cedro,BR,Brazil,Santa Catarina,São José do Cedro,NA
gadm_new,brazil_santa catarina_sao jose cedro_padre reus,NA,Brazil,Santa Catarina,São José do Cedro,Padre Reus
ibge,brazil_santa catarina_sao jose cerrito,BR,Brazil,Santa Catarina,São José do Cerrito,NA
ibge,brazil_santa catarina_sao lourenco oeste,BR,Brazil,Santa Catarina,São Lourenço do Oeste,NA
gadm_new,brazil_santa catarina_sao lourenco oeste_sao roque,NA,Brazil,Santa Catarina,São Lourenço do Oeste,Sao Roque
ibge,brazil_santa catarina_sao ludgero,BR,Brazil,Santa Catarina,São Ludgero,NA
ibge,brazil_santa catarina_sao martinho,BR,Brazil,Santa Catarina,São Martinho,NA
ibge,brazil_santa catarina_sao miguel boa vista,BR,Brazil,Santa Catarina,São Miguel da Boa Vista,NA
ibge,brazil_santa catarina_sao miguel oeste,BR,Brazil,Santa Catarina,São Miguel do Oeste,NA
ibge,brazil_santa catarina_sao pedro alcantara,BR,Brazil,Santa Catarina,São Pedro de Alcântara,NA
ibge,brazil_santa catarina_saudades,BR,Brazil,Santa Catarina,Saudades,NA
ibge,brazil_santa catarina_schroeder,BR,Brazil,Santa Catarina,Schroeder,NA
ibge,brazil_santa catarina_seara,BR,Brazil,Santa Catarina,Seara,NA
gadm_new,brazil_santa catarina_seara_caraiba,NA,Brazil,Santa Catarina,Seara,Caraiba
gadm_new,brazil_santa catarina_seara_nova teutonia,NA,Brazil,Santa Catarina,Seara,Nova Teutonia
ibge,brazil_santa catarina_serra alta,BR,Brazil,Santa Catarina,Serra Alta,NA
ibge,brazil_santa catarina_sideropolis,BR,Brazil,Santa Catarina,Siderópolis,NA
ibge,brazil_santa catarina_sombrio,BR,Brazil,Santa Catarina,Sombrio,NA
ibge,brazil_santa catarina_sul brasil,BR,Brazil,Santa Catarina,Sul Brasil,NA
gadm_new,brazil_santa catarina_sul brasil_sul brazil,NA,Brazil,Santa Catarina,Sul Brasil,Sul Brazil
ibge,brazil_santa catarina_taio,BR,Brazil,Santa Catarina,Taió,NA
gadm,brazil_santa catarina_tangara,BR,Brazil,Santa Catarina,Tangará,NA
ibge,brazil_santa catarina_tigrinhos,BR,Brazil,Santa Catarina,Tigrinhos,NA
ibge,brazil_santa catarina_tijucas,BR,Brazil,Santa Catarina,Tijucas,NA
ibge,brazil_santa catarina_timbe sul,BR,Brazil,Santa Catarina,Timbé do Sul,NA
ibge,brazil_santa catarina_timbo,BR,Brazil,Santa Catarina,Timbó,NA
ibge,brazil_santa catarina_timbo grande,BR,Brazil,Santa Catarina,Timbó Grande,NA
ibge,brazil_santa catarina_tres barras,BR,Brazil,Santa Catarina,Três Barras,NA
gadm_new,brazil_santa catarina_tres barras_sao cristovao,NA,Brazil,Santa Catarina,Três Barras,Sao Cristovao
ibge,brazil_santa catarina_treviso,BR,Brazil,Santa Catarina,Treviso,NA
ibge,brazil_santa catarina_treze maio,BR,Brazil,Santa Catarina,Treze de Maio,NA
gadm_new,brazil_santa catarina_treze maio_sao gabriel,NA,Brazil,Santa Catarina,Treze de Maio,Sao Gabriel
ibge,brazil_santa catarina_treze tilias,BR,Brazil,Santa Catarina,Treze Tílias,NA
ibge,brazil_santa catarina_trombudo central,BR,Brazil,Santa Catarina,Trombudo Central,NA
ibge,brazil_santa catarina_tubarao,BR,Brazil,Santa Catarina,Tubarão,NA
ibge,brazil_santa catarina_tunapolis,BR,Brazil,Santa Catarina,Tunápolis,NA
gadm,brazil_santa catarina_turvo,BR,Brazil,Santa Catarina,Turvo,NA
ibge,brazil_santa catarina_uniao oeste,BR,Brazil,Santa Catarina,União do Oeste,NA
ibge,brazil_santa catarina_urubici,BR,Brazil,Santa Catarina,Urubici,NA
ibge,brazil_santa catarina_urupema,BR,Brazil,Santa Catarina,Urupema,NA
ibge,brazil_santa catarina_urussanga,BR,Brazil,Santa Catarina,Urussanga,NA
ibge,brazil_santa catarina_vargeao,BR,Brazil,Santa Catarina,Vargeão,NA
gadm,brazil_santa catarina_vargem,BR,Brazil,Santa Catarina,Vargem,NA
gadm,brazil_santa catarina_vargem bonita,BR,Brazil,Santa Catarina,Vargem Bonita,NA
ibge,brazil_santa catarina_vidal ramos,BR,Brazil,Santa Catarina,Vidal Ramos,NA
ibge,brazil_santa catarina_videira,BR,Brazil,Santa Catarina,Videira,NA
ibge,brazil_santa catarina_vitor meireles,BR,Brazil,Santa Catarina,Vitor Meireles,NA
ibge,brazil_santa catarina_witmarsum,BR,Brazil,Santa Catarina,Witmarsum,NA
ibge,brazil_santa catarina_xanxere,BR,Brazil,Santa Catarina,Xanxerê,NA
ibge,brazil_santa catarina_xavantina,BR,Brazil,Santa Catarina,Xavantina,NA
ibge,brazil_santa catarina_xaxim,BR,Brazil,Santa Catarina,Xaxim,NA
gadm_new,brazil_santa catarina_xaxim_anita garibaldi,NA,Brazil,Santa Catarina,Xaxim,Anita Garibaldi
gadm_new,brazil_santa catarina_xaxim_diadema,NA,Brazil,Santa Catarina,Xaxim,Diadema
ibge,brazil_santa catarina_zortea,BR,Brazil,Santa Catarina,Zortéa,NA
gadm,brazil_sao paulo,BR,Brazil,São Paulo,NA,NA
ibge,brazil_sao paulo_adamantina,BR,Brazil,São Paulo,Adamantina,NA
ibge,brazil_sao paulo_adolfo,BR,Brazil,São Paulo,Adolfo,NA
ibge,brazil_sao paulo_aguai,BR,Brazil,São Paulo,Aguaí,NA
ibge,brazil_sao paulo_aguas lindoia,BR,Brazil,São Paulo,Águas de Lindóia,NA
ibge,brazil_sao paulo_aguas prata,BR,Brazil,São Paulo,Águas da Prata,NA
gadm_new,brazil_sao paulo_aguas prata_sao roque fartura,NA,Brazil,São Paulo,Águas da Prata,Sao Roque Fartura
ibge,brazil_sao paulo_aguas santa barbara,BR,Brazil,São Paulo,Águas de Santa Bárbara,NA
ibge,brazil_sao paulo_aguas sao pedro,BR,Brazil,São Paulo,Águas de São Pedro,NA
ibge,brazil_sao paulo_agudos,BR,Brazil,São Paulo,Agudos,NA
gadm_new,brazil_sao paulo_agudos_domelia,NA,Brazil,São Paulo,Agudos,Domelia
ibge,brazil_sao paulo_alambari,BR,Brazil,São Paulo,Alambari,NA
ibge,brazil_sao paulo_alfredo marcondes,BR,Brazil,São Paulo,Alfredo Marcondes,NA
ibge,brazil_sao paulo_altair,BR,Brazil,São Paulo,Altair,NA
ibge,brazil_sao paulo_altinopolis,BR,Brazil,São Paulo,Altinópolis,NA
gadm,brazil_sao paulo_alto alegre,BR,Brazil,São Paulo,Alto Alegre,NA
gadm_new,brazil_sao paulo_alto alegre_jatoba,NA,Brazil,São Paulo,Alto Alegre,Jatoba
gadm_new,brazil_sao paulo_alto alegre_sao martinho oeste,NA,Brazil,São Paulo,Alto Alegre,Sao Martinho Oeste
ibge,brazil_sao paulo_aluminio,BR,Brazil,São Paulo,Alumínio,NA
ibge,brazil_sao paulo_alvares florence,BR,Brazil,São Paulo,Álvares Florence,NA
ibge,brazil_sao paulo_alvares machado,BR,Brazil,São Paulo,Álvares Machado,NA
ibge,brazil_sao paulo_alvaro carvalho,BR,Brazil,São Paulo,Álvaro de Carvalho,NA
ibge,brazil_sao paulo_alvinlandia,BR,Brazil,São Paulo,Alvinlândia,NA
ibge,brazil_sao paulo_americana,BR,Brazil,São Paulo,Americana,NA
ibge,brazil_sao paulo_americo brasiliense,BR,Brazil,São Paulo,Américo Brasiliense,NA
gadm_new,brazil_sao paulo_americo brasiliense_americo braziliense,NA,Brazil,São Paulo,Américo Brasiliense,Americo Braziliense
ibge,brazil_sao paulo_americo campos,BR,Brazil,São Paulo,Américo de Campos,NA
gadm,brazil_sao paulo_amparo,BR,Brazil,São Paulo,Amparo,NA
gadm_new,brazil_sao paulo_amparo_tres pontes,NA,Brazil,São Paulo,Amparo,Tres Pontes
ibge,brazil_sao paulo_analandia,BR,Brazil,São Paulo,Analândia,NA
ibge,brazil_sao paulo_andradina,BR,Brazil,São Paulo,Andradina,NA
ibge,brazil_sao paulo_angatuba,BR,Brazil,São Paulo,Angatuba,NA
gadm_new,brazil_sao paulo_angatuba_bom retiro esperanca,NA,Brazil,São Paulo,Angatuba,Bom Retiro Esperanca
ibge,brazil_sao paulo_anhembi,BR,Brazil,São Paulo,Anhembi,NA
gadm_new,brazil_sao paulo_anhembi_piramboia,NA,Brazil,São Paulo,Anhembi,Piramboia
ibge,brazil_sao paulo_anhumas,BR,Brazil,São Paulo,Anhumas,NA
gadm,brazil_sao paulo_aparecida,BR,Brazil,São Paulo,Aparecida,NA
ibge,brazil_sao paulo_aparecida oeste,BR,Brazil,São Paulo,Aparecida d'Oeste,NA
ibge,brazil_sao paulo_apiai,BR,Brazil,São Paulo,Apiaí,NA
gadm_new,brazil_sao paulo_apiai_aracaiba,NA,Brazil,São Paulo,Apiaí,Aracaiba
ibge,brazil_sao paulo_aracariguama,BR,Brazil,São Paulo,Araçariguama,NA
ibge,brazil_sao paulo_aracatuba,BR,Brazil,São Paulo,Araçatuba,NA
ibge,brazil_sao paulo_aracoiaba serra,BR,Brazil,São Paulo,Araçoiaba da Serra,NA
ibge,brazil_sao paulo_aramina,BR,Brazil,São Paulo,Aramina,NA
ibge,brazil_sao paulo_arandu,BR,Brazil,São Paulo,Arandu,NA
ibge,brazil_sao paulo_arapei,BR,Brazil,São Paulo,Arapeí,NA
ibge,brazil_sao paulo_araraquara,BR,Brazil,São Paulo,Araraquara,NA
ibge,brazil_sao paulo_araras,BR,Brazil,São Paulo,Araras,NA
ibge,brazil_sao paulo_arco iris,BR,Brazil,São Paulo,Arco-Íris,NA
ibge,brazil_sao paulo_arealva,BR,Brazil,São Paulo,Arealva,NA
ibge,brazil_sao paulo_areias,BR,Brazil,São Paulo,Areias,NA
ibge,brazil_sao paulo_areiopolis,BR,Brazil,São Paulo,Areiópolis,NA
ibge,brazil_sao paulo_ariranha,BR,Brazil,São Paulo,Ariranha,NA
ibge,brazil_sao paulo_artur nogueira,BR,Brazil,São Paulo,Artur Nogueira,NA
ibge,brazil_sao paulo_aruja,BR,Brazil,São Paulo,Arujá,NA
ibge,brazil_sao paulo_aspasia,BR,Brazil,São Paulo,Aspásia,NA
ibge,brazil_sao paulo_assis,BR,Brazil,São Paulo,Assis,NA
ibge,brazil_sao paulo_atibaia,BR,Brazil,São Paulo,Atibaia,NA
ibge,brazil_sao paulo_auriflama,BR,Brazil,São Paulo,Auriflama,NA
ibge,brazil_sao paulo_avai,BR,Brazil,São Paulo,Avaí,NA
ibge,brazil_sao paulo_avanhandava,BR,Brazil,São Paulo,Avanhandava,NA
ibge,brazil_sao paulo_avare,BR,Brazil,São Paulo,Avaré,NA
ibge,brazil_sao paulo_bady bassitt,BR,Brazil,São Paulo,Bady Bassitt,NA
ibge,brazil_sao paulo_balbinos,BR,Brazil,São Paulo,Balbinos,NA
ibge,brazil_sao paulo_balsamo,BR,Brazil,São Paulo,Bálsamo,NA
ibge,brazil_sao paulo_bananal,BR,Brazil,São Paulo,Bananal,NA
ibge,brazil_sao paulo_barao antonina,BR,Brazil,São Paulo,Barão de Antonina,NA
ibge,brazil_sao paulo_barbosa,BR,Brazil,São Paulo,Barbosa,NA
ibge,brazil_sao paulo_bariri,BR,Brazil,São Paulo,Bariri,NA
ibge,brazil_sao paulo_barra bonita,BR,Brazil,São Paulo,Barra Bonita,NA
ibge,brazil_sao paulo_barra chapeu,BR,Brazil,São Paulo,Barra do Chapéu,NA
ibge,brazil_sao paulo_barra turvo,BR,Brazil,São Paulo,Barra do Turvo,NA
ibge,brazil_sao paulo_barretos,BR,Brazil,São Paulo,Barretos,NA
ibge,brazil_sao paulo_barrinha,BR,Brazil,São Paulo,Barrinha,NA
ibge,brazil_sao paulo_barueri,BR,Brazil,São Paulo,Barueri,NA
ibge,brazil_sao paulo_bastos,BR,Brazil,São Paulo,Bastos,NA
ibge,brazil_sao paulo_batatais,BR,Brazil,São Paulo,Batatais,NA
ibge,brazil_sao paulo_bauru,BR,Brazil,São Paulo,Bauru,NA
gadm_new,brazil_sao paulo_bauru_tibirica,NA,Brazil,São Paulo,Bauru,Tibirica
ibge,brazil_sao paulo_bebedouro,BR,Brazil,São Paulo,Bebedouro,NA
gadm_new,brazil_sao paulo_bebedouro_turvinia,NA,Brazil,São Paulo,Bebedouro,Turvinia
ibge,brazil_sao paulo_bento abreu,BR,Brazil,São Paulo,Bento de Abreu,NA
ibge,brazil_sao paulo_bernardino campos,BR,Brazil,São Paulo,Bernardino de Campos,NA
ibge,brazil_sao paulo_bertioga,BR,Brazil,São Paulo,Bertioga,NA
gadm_new,brazil_sao paulo_bertioga_pesquisar,NA,Brazil,São Paulo,Bertioga,Pesquisar
ibge,brazil_sao paulo_bilac,BR,Brazil,São Paulo,Bilac,NA
ibge,brazil_sao paulo_birigui,BR,Brazil,São Paulo,Birigui,NA
ibge,brazil_sao paulo_biritiba mirim,BR,Brazil,São Paulo,Biritiba Mirim,NA
ibge,brazil_sao paulo_boa esperanca sul,BR,Brazil,São Paulo,Boa Esperança do Sul,NA
gadm,brazil_sao paulo_bocaina,BR,Brazil,São Paulo,Bocaina,NA
ibge,brazil_sao paulo_bofete,BR,Brazil,São Paulo,Bofete,NA
gadm_new,brazil_sao paulo_bofete_sao roque novo,NA,Brazil,São Paulo,Bofete,Sao Roque Novo
ibge,brazil_sao paulo_boituva,BR,Brazil,São Paulo,Boituva,NA
ibge,brazil_sao paulo_bom jesus perdoes,BR,Brazil,São Paulo,Bom Jesus dos Perdões,NA
ibge,brazil_sao paulo_bom sucesso itarare,BR,Brazil,São Paulo,Bom Sucesso de Itararé,NA
ibge,brazil_sao paulo_bora,BR,Brazil,São Paulo,Borá,NA
ibge,brazil_sao paulo_boraceia,BR,Brazil,São Paulo,Boracéia,NA
gadm,brazil_sao paulo_borborema,BR,Brazil,São Paulo,Borborema,NA
ibge,brazil_sao paulo_borebi,BR,Brazil,São Paulo,Borebi,NA
ibge,brazil_sao paulo_botucatu,BR,Brazil,São Paulo,Botucatu,NA
gadm_new,brazil_sao paulo_botucatu_rubiao junior,NA,Brazil,São Paulo,Botucatu,Rubiao Junior
ibge,brazil_sao paulo_braganca paulista,BR,Brazil,São Paulo,Bragança Paulista,NA
ibge,brazil_sao paulo_brauna,BR,Brazil,São Paulo,Braúna,NA
ibge,brazil_sao paulo_brejo alegre,BR,Brazil,São Paulo,Brejo Alegre,NA
ibge,brazil_sao paulo_brodowski,BR,Brazil,São Paulo,Brodowski,NA
ibge,brazil_sao paulo_brotas,BR,Brazil,São Paulo,Brotas,NA
gadm_new,brazil_sao paulo_brotas_sao sebastiao serra,NA,Brazil,São Paulo,Brotas,Sao Sebastiao Serra
ibge,brazil_sao paulo_buri,BR,Brazil,São Paulo,Buri,NA
gadm_new,brazil_sao paulo_buri_aracacu,NA,Brazil,São Paulo,Buri,Aracacu
ibge,brazil_sao paulo_buritama,BR,Brazil,São Paulo,Buritama,NA
ibge,brazil_sao paulo_buritizal,BR,Brazil,São Paulo,Buritizal,NA
ibge,brazil_sao paulo_cabralia paulista,BR,Brazil,São Paulo,Cabrália Paulista,NA
ibge,brazil_sao paulo_cabreuva,BR,Brazil,São Paulo,Cabreúva,NA
gadm_new,brazil_sao paulo_cabreuva_jacare,NA,Brazil,São Paulo,Cabreúva,Jacare
ibge,brazil_sao paulo_cacapava,BR,Brazil,São Paulo,Caçapava,NA
ibge,brazil_sao paulo_cachoeira paulista,BR,Brazil,São Paulo,Cachoeira Paulista,NA
ibge,brazil_sao paulo_caconde,BR,Brazil,São Paulo,Caconde,NA
ibge,brazil_sao paulo_cafelandia,BR,Brazil,São Paulo,Cafelândia,NA
gadm_new,brazil_sao paulo_cafelandia_cafesopolis,NA,Brazil,São Paulo,Cafelândia,Cafesopolis
gadm_new,brazil_sao paulo_cafelandia_simoes,NA,Brazil,São Paulo,Cafelândia,Simoes
ibge,brazil_sao paulo_caiabu,BR,Brazil,São Paulo,Caiabu,NA
gadm_new,brazil_sao paulo_caiabu_boa esperanca oeste,NA,Brazil,São Paulo,Caiabu,Boa Esperanca Oeste
ibge,brazil_sao paulo_caieiras,BR,Brazil,São Paulo,Caieiras,NA
ibge,brazil_sao paulo_caiua,BR,Brazil,São Paulo,Caiuá,NA
ibge,brazil_sao paulo_cajamar,BR,Brazil,São Paulo,Cajamar,NA
gadm_new,brazil_sao paulo_cajamar_jordanesia,NA,Brazil,São Paulo,Cajamar,Jordanesia
ibge,brazil_sao paulo_cajati,BR,Brazil,São Paulo,Cajati,NA
ibge,brazil_sao paulo_cajobi,BR,Brazil,São Paulo,Cajobi,NA
ibge,brazil_sao paulo_cajuru,BR,Brazil,São Paulo,Cajuru,NA
ibge,brazil_sao paulo_campina monte alegre,BR,Brazil,São Paulo,Campina do Monte Alegre,NA
ibge,brazil_sao paulo_campinas,BR,Brazil,São Paulo,Campinas,NA
gadm_new,brazil_sao paulo_campinas_barao geraldo,NA,Brazil,São Paulo,Campinas,Barao Geraldo
gadm_new,brazil_sao paulo_campinas_joaquim egidio,NA,Brazil,São Paulo,Campinas,Joaquim Egidio
ibge,brazil_sao paulo_campo limpo paulista,BR,Brazil,São Paulo,Campo Limpo Paulista,NA
ibge,brazil_sao paulo_campos jordao,BR,Brazil,São Paulo,Campos do Jordão,NA
ibge,brazil_sao paulo_campos novos paulista,BR,Brazil,São Paulo,Campos Novos Paulista,NA
ibge,brazil_sao paulo_cananeia,BR,Brazil,São Paulo,Cananéia,NA
gadm_new,brazil_sao paulo_cananeia_pesquisar,NA,Brazil,São Paulo,Cananéia,Pesquisar
ibge,brazil_sao paulo_canas,BR,Brazil,São Paulo,Canas,NA
ibge,brazil_sao paulo_candido mota,BR,Brazil,São Paulo,Cândido Mota,NA
gadm_new,brazil_sao paulo_candido mota_santo antonio paranapanema,NA,Brazil,São Paulo,Cândido Mota,Santo Antonio Paranapanema
ibge,brazil_sao paulo_candido rodrigues,BR,Brazil,São Paulo,Cândido Rodrigues,NA
ibge,brazil_sao paulo_canitar,BR,Brazil,São Paulo,Canitar,NA
ibge,brazil_sao paulo_capao bonito,BR,Brazil,São Paulo,Capão Bonito,NA
gadm_new,brazil_sao paulo_capao bonito_apiai mirim,NA,Brazil,São Paulo,Capão Bonito,Apiai Mirim
ibge,brazil_sao paulo_capela alto,BR,Brazil,São Paulo,Capela do Alto,NA
ibge,brazil_sao paulo_capivari,BR,Brazil,São Paulo,Capivari,NA
