source,kingdom,name,name.correct,order.correct,class.correct
apg_v14|col_v2025,plantae,Caryophyllaceae,Caryophyllaceae,Caryophyllales,Magnoliopsida
apg_v14,plantae,Cassiaceae,Fabaceae,Fabales,Magnoliopsida
apg_v14|col_v2025,plantae,Cassipoureaceae,Rhizophoraceae,Malpighiales,Magnoliopsida
apg_v14|col_v2025,plantae,Cassythaceae,Lauraceae,Laurales,Magnoliopsida
apg_v14,plantae,Castaneaceae,Fagaceae,Fagales,Magnoliopsida
apg_v14|col_v2025,plantae,Castelaceae,Simaroubaceae,Sapindales,Magnoliopsida
apg_v14|col_v2025,plantae,Casuarinaceae,Casuarinaceae,Fagales,Magnoliopsida
apg_v14,plantae,Catesbaeaceae,Rubiaceae,Gentianales,Magnoliopsida
apg_v14|col_v2025,plantae,Cathedraceae,Aptandraceae,Santalales,Magnoliopsida
apg_v14,plantae,Caucaulidaceae,Apiaceae,Apiales,Magnoliopsida
apg_v14|col_v2025,plantae,Cecropiaceae,Urticaceae,Rosales,Magnoliopsida
apg_v14|col_v2025,plantae,Cedraceae,Pinaceae,Pinales,Pinopsida
apg_v14|col_v2025,plantae,Cedrelaceae,Meliaceae,Sapindales,Magnoliopsida
apg_v14|col_v2025,plantae,Celastraceae,Celastraceae,Celastrales,Magnoliopsida
apg_v14|col_v2025,plantae,Celosiaceae,Amaranthaceae,Caryophyllales,Magnoliopsida
apg_v14|col_v2025,plantae,Celtidaceae,Cannabaceae,Rosales,Magnoliopsida
apg_v14|col_v2025,plantae,Centaureaceae,Asteraceae,Asterales,Magnoliopsida
apg_v14,plantae,Centrolepidaceae,Restionaceae,Poales,Liliopsida
apg_v14|col_v2025,plantae,Centroplacaceae,Centroplacaceae,Malpighiales,Magnoliopsida
apg_v14,plantae,Cepaceae,Amaryllidaceae,Asparagales,Liliopsida
apg_v14,plantae,Cephalanthaceae,Rubiaceae,Gentianales,Magnoliopsida
apg_v14|col_v2025,plantae,Cephalotaceae,Cephalotaceae,Oxalidales,Magnoliopsida
apg_v14,plantae,Cephalotaxaceae,Taxaceae,Cupressales,Pinopsida
apg_v14|col_v2025,plantae,Cerastiaceae,Caryophyllaceae,Caryophyllales,Magnoliopsida
apg_v14,plantae,Ceratoniaceae,Fabaceae,Fabales,Magnoliopsida
apg_v14|col_v2025,plantae,Ceratophyllaceae,Ceratophyllaceae,Ceratophyllales,Magnoliopsida
apg_v14|col_v2025,plantae,Ceratopteridaceae,Pteridaceae,Polypodiales,Polypodiopsida
apg_v14|col_v2025,plantae,Cerberaceae,Apocynaceae,Gentianales,Magnoliopsida
apg_v14|col_v2025,plantae,Cercidiphyllaceae,Cercidiphyllaceae,Saxifragales,Magnoliopsida
apg_v14|col_v2025,plantae,Cercocarpaceae,Rosaceae,Rosales,Magnoliopsida
apg_v14|col_v2025,plantae,Cercodiaceae,Haloragaceae,Saxifragales,Magnoliopsida
apg_v14,plantae,Cereaceae,Cactaceae,Caryophyllales,Magnoliopsida
apg_v14|col_v2025,plantae,Cerinthaceae,Boraginaceae,Boraginales,Magnoliopsida
apg_v14,plantae,Ceroxylaceae,Arecaceae,Arecales,Liliopsida
apg_v14,plantae,Cervantesiaceae,Santalaceae,Santalales,Magnoliopsida
apg_v14|col_v2025,plantae,Cestraceae,Solanaceae,Solanales,Magnoliopsida
apg_v14|col_v2025,plantae,Cevalliaceae,Loasaceae,Cornales,Magnoliopsida
apg_v14,plantae,Chaeturaceae,Poaceae,Poales,Liliopsida
apg_v14|col_v2025,plantae,Chailletiaceae,Dichapetalaceae,Malpighiales,Magnoliopsida
apg_v14,plantae,Chamaedoraceae,Arecaceae,Arecales,Liliopsida
apg_v14|col_v2025,plantae,Chamaemoraceae,Rosaceae,Rosales,Magnoliopsida
apg_v14|col_v2025,plantae,Chamelauciaceae,Myrtaceae,Myrtales,Magnoliopsida
apg_v14|col_v2025,plantae,Chaunochitonaceae,Aptandraceae,Santalales,Magnoliopsida
apg_v14|col_v2025,plantae,Cheilanthaceae,Pteridaceae,Polypodiales,Polypodiopsida
apg_v14,plantae,Cheilosaceae,Euphorbiaceae,Malpighiales,Magnoliopsida
apg_v14|col_v2025,plantae,Cheiropleuriaceae,Dipteridaceae,Gleicheniales,Polypodiopsida
apg_v14|col_v2025,plantae,Chelidoniaceae,Papaveraceae,Ranunculales,Magnoliopsida
apg_v14|col_v2025,plantae,Chelonaceae,Plantaginaceae,Lamiales,Magnoliopsida
apg_v14|col_v2025,plantae,Chenopodiaceae,Amaranthaceae,Caryophyllales,Magnoliopsida
apg_v14|col_v2025,plantae,Chimonanthaceae,Calycanthaceae,Laurales,Magnoliopsida
apg_v14|col_v2025,plantae,Chingithamnaceae,Celastraceae,Celastrales,Magnoliopsida
apg_v14,plantae,Chionographidaceae,Melanthiaceae,Liliales,Liliopsida
apg_v14|col_v2025,plantae,Chiranthodendraceae,Malvaceae,Malvales,Magnoliopsida
apg_v14|col_v2025,plantae,Chironiaceae,Gentianaceae,Gentianales,Magnoliopsida
apg_v14,plantae,Chlaenaceae,Sarcolaenaceae,Malvales,Magnoliopsida
apg_v14,plantae,Chloanthaceae,Lamiaceae,Lamiales,Magnoliopsida
apg_v14|col_v2025,plantae,Chloranthaceae,Chloranthaceae,Chloranthales,Magnoliopsida
apg_v14,plantae,Chloridaceae,Poaceae,Poales,Liliopsida
apg_v14,plantae,Chlorogalaceae,Asparagaceae,Asparagales,Liliopsida
apg_v14|col_v2025,plantae,Christenseniaceae,Marattiaceae,Marattiales,Polypodiopsida
apg_v14|col_v2025,plantae,Chrysobalanaceae,Chrysobalanaceae,Malpighiales,Magnoliopsida
apg_v14|col_v2025,plantae,Chrysospleniaceae,Saxifragaceae,Saxifragales,Magnoliopsida
apg_v14,plantae,Ciceraceae,Fabaceae,Fabales,Magnoliopsida
apg_v14|col_v2025,plantae,Cichoriaceae,Asteraceae,Asterales,Magnoliopsida
apg_v14|col_v2025,plantae,Cimicifugaceae,Ranunculaceae,Ranunculales,Magnoliopsida
apg_v14,plantae,Cinchoniaceae,Rubiaceae,Gentianales,Magnoliopsida
apg_v14|col_v2025,plantae,Circaeaceae,Onagraceae,Myrtales,Magnoliopsida
apg_v14|col_v2025,plantae,Circaeasteraceae,Circaeasteraceae,Ranunculales,Magnoliopsida
apg_v14|col_v2025,plantae,Cissaceae,Vitaceae,Vitales,Magnoliopsida
apg_v14|col_v2025,plantae,Cistaceae,Cistaceae,Malvales,Magnoliopsida
apg_v14|col_v2025,plantae,Citraceae,Rutaceae,Sapindales,Magnoliopsida
apg_v14|col_v2025,plantae,Clematidaceae,Ranunculaceae,Ranunculales,Magnoliopsida
apg_v14|col_v2025,plantae,Cleomaceae,Cleomaceae,Brassicales,Magnoliopsida
apg_v14|col_v2025,plantae,Clethraceae,Clethraceae,Ericales,Magnoliopsida
apg_v14|col_v2025,plantae,Clusiaceae,Clusiaceae,Malpighiales,Magnoliopsida
apg_v14|col_v2025,plantae,Cneoraceae,Rutaceae,Sapindales,Magnoliopsida
apg_v14|col_v2025,plantae,Cnestidaceae,Connaraceae,Oxalidales,Magnoliopsida
apg_v14|col_v2025,plantae,Cnicaceae,Asteraceae,Asterales,Magnoliopsida
apg_v14|col_v2025,plantae,Cobaeaceae,Polemoniaceae,Ericales,Magnoliopsida
apg_v14|col_v2025,plantae,Cochlospermaceae,Bixaceae,Malvales,Magnoliopsida
apg_v14,plantae,Cocosaceae,Arecaceae,Arecales,Liliopsida
apg_v14|col_v2025,plantae,Codonaceae,Codonaceae,Boraginales,Magnoliopsida
apg_v14,plantae,Coeleanthaceae,Poaceae,Poales,Liliopsida
apg_v14,plantae,Coffeaceae,Rubiaceae,Gentianales,Magnoliopsida
apg_v14|col_v2025,plantae,Colchicaceae,Colchicaceae,Liliales,Liliopsida
apg_v14,plantae,Coldeniaceae,Cordiaceae,Boraginales,Magnoliopsida
apg_v14|col_v2025,plantae,Coleogynaceae,Rosaceae,Rosales,Magnoliopsida
apg_v14,plantae,Colocasiaceae,Araceae,Alismatales,Liliopsida
apg_v14|col_v2025,plantae,Columelliaceae,Columelliaceae,Bruniales,Magnoliopsida
apg_v14,plantae,Comandraceae,Santalaceae,Santalales,Magnoliopsida
apg_v14|col_v2025,plantae,Combretaceae,Combretaceae,Myrtales,Magnoliopsida
apg_v14|col_v2025,plantae,Commelinaceae,Commelinaceae,Commelinales,Liliopsida
apg_v14|col_v2025,plantae,Comocladiaceae,Anacardiaceae,Sapindales,Magnoliopsida
apg_v14|col_v2025,plantae,Compositae,Asteraceae,Asterales,Magnoliopsida
apg_v14,plantae,Compsoaceae,Calochortoideae,Liliales,NA
apg_v14,plantae,Conantheraceae,Tecophilaeaceae,Asparagales,Liliopsida
apg_v14|col_v2025,plantae,Connaraceae,Connaraceae,Oxalidales,Magnoliopsida
apg_v14,plantae,Conostylidaceae,Haemodoraceae,Commelinales,Liliopsida
apg_v14,plantae,Convallariaceae,Asparagaceae,Asparagales,Liliopsida
apg_v14|col_v2025,plantae,Convolvulaceae,Convolvulaceae,Solanales,Magnoliopsida
apg_v14|col_v2025,plantae,Corbichoniaceae,Lophiocarpaceae,Caryophyllales,Magnoliopsida
apg_v14|col_v2025,plantae,Cordiaceae,Cordiaceae,Boraginales,Magnoliopsida
apg_v14|col_v2025,plantae,Coreopsidaceae,Asteraceae,Asterales,Magnoliopsida
apg_v14|col_v2025,plantae,Coriandraceae,Apiaceae,Apiales,Magnoliopsida
apg_v14|col_v2025,plantae,Coriariaceae,Coriariaceae,Cucurbitales,Magnoliopsida
apg_v14|col_v2025,plantae,Coridaceae,Primulaceae,Ericales,Magnoliopsida
apg_v14,plantae,Corispermaceae,Amaranthaceae,Caryophyllales,Magnoliopsida
apg_v14|col_v2025,plantae,Cornaceae,Cornaceae,Cornales,Magnoliopsida
apg_v14|col_v2025,plantae,Corokiaceae,Argophyllaceae,Asterales,Magnoliopsida
apg_v14,plantae,Coronillaceae,Fabaceae,Fabales,Magnoliopsida
apg_v14,plantae,Correaceae,Rutaceae,Sapindales,Magnoliopsida
apg_v14|col_v2025,plantae,Corrigiolaceae,Caryophyllaceae,Caryophyllales,Magnoliopsida
apg_v14|col_v2025,plantae,Corsiaceae,Corsiaceae,Liliales,Liliopsida
apg_v14,plantae,Corydalaceae,Papaveraceae,Ranunculales,Magnoliopsida
apg_v14,plantae,Corylaceae,Betulaceae,Fagales,Magnoliopsida
apg_v14|col_v2025,plantae,Corynocarpaceae,Corynocarpaceae,Cucurbitales,Magnoliopsida
apg_v14,plantae,Coryphaceae,Arecaceae,Arecales,Liliopsida
apg_v14|col_v2025,plantae,Costaceae,Costaceae,Zingiberales,Liliopsida
apg_v14|col_v2025,plantae,Cotyledonaceae,Crassulaceae,Saxifragales,Magnoliopsida
apg_v14|col_v2025,plantae,Coulaceae,Coulaceae,Santalales,Magnoliopsida
apg_v14,plantae,Coutariaceae,Rubiaceae,Gentianales,Magnoliopsida
apg_v14|col_v2025,plantae,Coutoubeaceae,Gentianaceae,Gentianales,Magnoliopsida
apg_v14|col_v2025,plantae,Crassulaceae,Crassulaceae,Saxifragales,Magnoliopsida
apg_v14|col_v2025,plantae,Crescentiaceae,Bignoniaceae,Lamiales,Magnoliopsida
apg_v14|col_v2025,plantae,Cressaceae,Convolvulaceae,Solanales,Magnoliopsida
apg_v14,plantae,Crinaceae,Amaryllidaceae,Asparagales,Liliopsida
apg_v14,plantae,Crocaceae,Iridaceae,Asparagales,Liliopsida
apg_v14,plantae,Croomiaceae,Stemonaceae,Pandanales,Liliopsida
apg_v14|col_v2025,plantae,Crossosomataceae,Crossosomataceae,Crossosomatales,Magnoliopsida
apg_v14,plantae,Crotonaceae,Euphorbiaceae,Malpighiales,Magnoliopsida
apg_v14|col_v2025,plantae,Cruciferae,Brassicaceae,Brassicales,Magnoliopsida
apg_v14|col_v2025,plantae,Cryptaceae,Elatinaceae,Malpighiales,Magnoliopsida
apg_v14|col_v2025,plantae,Crypteroniaceae,Crypteroniaceae,Myrtales,Magnoliopsida
apg_v14,plantae,Cryptocorynaceae,Araceae,Alismatales,Liliopsida
apg_v14,plantae,Cryptogammaceae,Pteridaceae,Polypodiales,Polypodiopsida
apg_v14|col_v2025,plantae,Cryptomeriaceae,Cupressaceae,Cupressales,Pinopsida
apg_v14|col_v2025,plantae,Ctenolophonaceae,Ctenolophonaceae,Malpighiales,Magnoliopsida
apg_v14|col_v2025,plantae,Cucurbitaceae,Cucurbitaceae,Cucurbitales,Magnoliopsida
apg_v14|col_v2025,plantae,Cunninghamiaceae,Cupressaceae,Cupressales,Pinopsida
apg_v14|col_v2025,plantae,Cunoniaceae,Cunoniaceae,Oxalidales,Magnoliopsida
apg_v14|col_v2025,plantae,Cupressaceae,Cupressaceae,Cupressales,Pinopsida
apg_v14,plantae,Curcumaceae,Zingiberaceae,Zingiberales,Liliopsida
apg_v14|col_v2025,plantae,Curtisiaceae,Curtisiaceae,Cornales,Magnoliopsida
apg_v14|col_v2025,plantae,Cuscutaceae,Convolvulaceae,Solanales,Magnoliopsida
apg_v14,plantae,Cyananthaceae,Campanulaceae,Asterales,Magnoliopsida
apg_v14,plantae,Cyanastraceae,Tecophilaeaceae,Asparagales,Liliopsida
apg_v14,plantae,Cyanellaceae,Tecophilaeaceae,Asparagales,Liliopsida
apg_v14|col_v2025,plantae,Cycadaceae,Cycadaceae,Cycadales,Cycadopsida
apg_v14|col_v2025,plantae,Cyclanthaceae,Cyclanthaceae,Pandanales,Liliopsida
apg_v14|col_v2025,plantae,Cyclantheraceae,Cucurbitaceae,Cucurbitales,Magnoliopsida
apg_v14|col_v2025,plantae,Cyclocheilaceae,Orobanchaceae,Lamiales,Magnoliopsida
apg_v14|col_v2025,plantae,Cydoniaceae,Rosaceae,Rosales,Magnoliopsida
apg_v14|col_v2025,plantae,Cymodoceaceae,Cymodoceaceae,Alismatales,Liliopsida
apg_v14|col_v2025,plantae,Cynanchaceae,Apocynaceae,Gentianales,Magnoliopsida
apg_v14|col_v2025,plantae,Cynaraceae,Asteraceae,Asterales,Magnoliopsida
apg_v14,plantae,Cynocrambaceae,Rubiaceae,Gentianales,Magnoliopsida
apg_v14,plantae,Cynodontaceae,Poaceae,Poales,Liliopsida
apg_v14|col_v2025,plantae,Cynoglossaceae,Boraginaceae,Boraginales,Magnoliopsida
apg_v14|col_v2025,plantae,Cynomoriaceae,Cynomoriaceae,Saxifragales,Magnoliopsida
apg_v14,plantae,Cynosuraceae,Poaceae,Poales,Liliopsida
apg_v14|col_v2025,plantae,Cyperaceae,Cyperaceae,Poales,Liliopsida
apg_v14,plantae,Cyphiaceae,Campanulaceae,Asterales,Magnoliopsida
apg_v14,plantae,Cyphocarpaceae,Campanulaceae,Asterales,Magnoliopsida
apg_v14,plantae,Cypripediaceae,Orchidaceae,Asparagales,Liliopsida
apg_v14|col_v2025,plantae,Cyrillaceae,Cyrillaceae,Ericales,Magnoliopsida
apg_v14|col_v2025,plantae,Cyrtandraceae,Gesneriaceae,Lamiales,Magnoliopsida
apg_v14,plantae,Cyrtanthaceae,Amaryllidaceae,Asparagales,Liliopsida
apg_v14|col_v2025,plantae,Cytinaceae,Cytinaceae,Malvales,Magnoliopsida
apg_v14,plantae,Dacrycarpaceae,Podocarpacea,Cupressales,NA
apg_v14|col_v2025,plantae,Dactylanthaceae,Balanophoraceae,Santalales,Magnoliopsida
apg_v14,plantae,Dalbergiaceae,Fabaceae,Fabales,Magnoliopsida
apg_v14,plantae,Daleaceae,Fabaceae,Fabales,Magnoliopsida
apg_v14,plantae,Damasoniaceae,Alismataceae,Alismatales,Liliopsida
apg_v14|col_v2025,plantae,Danaeaceae,Marattiaceae,Marattiales,Polypodiopsida
apg_v14|col_v2025,plantae,Daphnaceae,Thymelaeaceae,Malvales,Magnoliopsida
apg_v14|col_v2025,plantae,Daphniphyllaceae,Daphniphyllaceae,Saxifragales,Magnoliopsida
apg_v14|col_v2025,plantae,Dasypogonaceae,Dasypogonaceae,Arecales,Liliopsida
apg_v14|col_v2025,plantae,Datiscaceae,Datiscaceae,Cucurbitales,Magnoliopsida
apg_v14|col_v2025,plantae,Daturaceae,Solanaceae,Solanales,Magnoliopsida
apg_v14|col_v2025,plantae,Daucaceae,Apiaceae,Apiales,Magnoliopsida
apg_v14,plantae,Davidiaceae,Nyssaceae,Cornales,Magnoliopsida
apg_v14|col_v2025,plantae,Davidsoniaceae,Cunoniaceae,Oxalidales,Magnoliopsida
apg_v14|col_v2025,plantae,Decaisneaceae,Lardizabalaceae,Ranunculales,Magnoliopsida
apg_v14|col_v2025,plantae,Deeringiaceae,Amaranthaceae,Caryophyllales,Magnoliopsida
apg_v14|col_v2025,plantae,Degeneriaceae,Degeneriaceae,Magnoliales,Magnoliopsida
apg_v14|col_v2025,plantae,Delimaceae,Dilleniaceae,Dilleniales,Magnoliopsida
apg_v14|col_v2025,plantae,Delphiniaceae,Ranunculaceae,Ranunculales,Magnoliopsida
apg_v14|col_v2025,plantae,Dendrophthoaceae,Loranthaceae,Santalales,Magnoliopsida
apg_v14|col_v2025,plantae,Desfontainiaceae,Columelliaceae,Bruniales,Magnoliopsida
apg_v14,plantae,Detariaceae,Fabaceae,Fabales,Magnoliopsida
apg_v14,plantae,Dialypetalanthaceae,Rubiaceae,Gentianales,Magnoliopsida
apg_v14,plantae,Dianellaceae,Asphodelaceae,Asparagales,Liliopsida
apg_v14|col_v2025,plantae,Dianthaceae,Caryophyllaceae,Caryophyllales,Magnoliopsida
apg_v14|col_v2025,plantae,Diapensiaceae,Diapensiaceae,Ericales,Magnoliopsida
apg_v14|col_v2025,plantae,Dichapetalaceae,Dichapetalaceae,Malpighiales,Magnoliopsida
apg_v14|col_v2025,plantae,Dichondraceae,Convolvulaceae,Solanales,Magnoliopsida
apg_v14|col_v2025,plantae,Diclidantheraceae,Polygalaceae,Fabales,Magnoliopsida
apg_v14,plantae,Dicrastylidiaceae,Lamiaceae,Lamiales,Magnoliopsida
apg_v14|col_v2025,plantae,Dictamnaceae,Rutaceae,Sapindales,Magnoliopsida
apg_v14|col_v2025,plantae,Didiereaceae,Didiereaceae,Caryophyllales,Magnoliopsida
apg_v14,plantae,Didymelaceae,Buxaceae,Buxales,Magnoliopsida
apg_v14|col_v2025,plantae,Didymocarpaceae,Gesneriaceae,Lamiales,Magnoliopsida
apg_v14|col_v2025,plantae,Diegodendraceae,Bixaceae,Malvales,Magnoliopsida
apg_v14|col_v2025,plantae,Diervillaceae,Caprifoliaceae,Dipsacales,Magnoliopsida
apg_v14|col_v2025,plantae,Digitalidaceae,Plantaginaceae,Lamiales,Magnoliopsida
apg_v14,plantae,Dilatridaceae,Haemodoraceae,Commelinales,Liliopsida
apg_v14|col_v2025,plantae,Dilleniaceae,Dilleniaceae,Dilleniales,Magnoliopsida
apg_v14|col_v2025,plantae,Dioaceae,Zamiaceae,Cycadales,Cycadopsida
apg_v14|col_v2025,plantae,Dionaeaceae,Droseraceae,Caryophyllales,Magnoliopsida
apg_v14|col_v2025,plantae,Dioncophyllaceae,Dioncophyllaceae,Caryophyllales,Magnoliopsida
apg_v14|col_v2025,plantae,Dioscoreaceae,Dioscoreaceae,Dioscoreales,Liliopsida
apg_v14|col_v2025,plantae,Diosmaceae,Rutaceae,Sapindales,Magnoliopsida
apg_v14,plantae,Diospyraceae,Ebenaceae,Ericales,Magnoliopsida
apg_v14|col_v2025,plantae,Dipentodontaceae,Dipentodontaceae,Huerteales,Magnoliopsida
apg_v14|col_v2025,plantae,Diphylleiaceae,Berberidaceae,Ranunculales,Magnoliopsida
apg_v14|col_v2025,plantae,Diplolaenaceae,Rutaceae,Sapindales,Magnoliopsida
apg_v14|col_v2025,plantae,Dipsacaceae,Caprifoliaceae,Dipsacales,Magnoliopsida
apg_v14|col_v2025,plantae,Dipterocarpaceae,Dipterocarpaceae,Malvales,Magnoliopsida
apg_v14|col_v2025,plantae,Dirachmaceae,Dirachmaceae,Rosales,Magnoliopsida
apg_v14|col_v2025,plantae,Disanthaceae,Hamamelidaceae,Saxifragales,Magnoliopsida
apg_v14|col_v2025,plantae,Diselmaceae,Cupressaceae,Cupressales,Pinopsida
apg_v14|col_v2025,plantae,Dodonaeaceae,Sapindaceae,Sapindales,Magnoliopsida
apg_v14|col_v2025,plantae,Dombeyaceae,Malvaceae,Malvales,Magnoliopsida
apg_v14,plantae,Donatiaceae,Stylidiaceae,Asterales,Magnoliopsida
apg_v14|col_v2025,plantae,Dorsteniaceae,Moraceae,Rosales,Magnoliopsida
apg_v14,plantae,Dortmannaceae,Campanulaceae,Asterales,Magnoliopsida
apg_v14|col_v2025,plantae,Doryanthaceae,Doryanthaceae,Asparagales,Liliopsida
apg_v14|col_v2025,plantae,Drabaceae,Brassicaceae,Brassicales,Magnoliopsida
apg_v14,plantae,Dracaenaceae,Asparagaceae,Asparagales,Liliopsida
apg_v14,plantae,Dracontiaceae,Araceae,Alismatales,Liliopsida
apg_v14|col_v2025,plantae,Drimyidaceae,Winteraceae,Canellales,Magnoliopsida
apg_v14|col_v2025,plantae,Droseraceae,Droseraceae,Caryophyllales,Magnoliopsida
apg_v14|col_v2025,plantae,Drosophyllaceae,Drosophyllaceae,Caryophyllales,Magnoliopsida
apg_v14|col_v2025,plantae,Dryadaceae,Rosaceae,Rosales,Magnoliopsida
apg_v14|col_v2025,plantae,Drynariaceae,Polypodiaceae,Polypodiales (Eupolypod I),Polypodiopsida
apg_v14|col_v2025,plantae,Duabangaceae,Lythraceae,Myrtales,Magnoliopsida
apg_v14|col_v2025,plantae,Duckeodendraceae,Solanaceae,Solanales,Magnoliopsida
apg_v14|col_v2025,plantae,Dulongiaceae,Phyllonomaceae,Aquifoliales,Magnoliopsida
apg_v14,plantae,Durantaceae,Verbenaceae,Lamiales,Magnoliopsida
apg_v14|col_v2025,plantae,Durionaceae,Malvaceae,Malvales,Magnoliopsida
apg_v14|col_v2025,plantae,Dysphaniaceae,Amaranthaceae,Caryophyllales,Magnoliopsida
apg_v14|col_v2025,plantae,Ebenaceae,Ebenaceae,Ericales,Magnoliopsida
apg_v14,plantae,Eccremidaceae,Asphodelaceae,Asparagales,Liliopsida
apg_v14|col_v2025,plantae,Ecdeiocoleaceae,Ecdeiocoleaceae,Poales,Liliopsida
apg_v14|col_v2025,plantae,Echiaceae,Boraginaceae,Boraginales,Magnoliopsida
apg_v14,plantae,Echinariaceae,Poaceae,Poales,Liliopsida
apg_v14|col_v2025,plantae,Echinopaceae,Asteraceae,Asterales,Magnoliopsida
apg_v14|col_v2025,plantae,Ehretiaceae,Ehretiaceae,Boraginales,Magnoliopsida
apg_v14,plantae,Ehrhartaceae,Poaceae,Poales,Liliopsida
apg_v14|col_v2025,plantae,Elaeagnaceae,Elaeagnaceae,Rosales,Magnoliopsida
apg_v14|col_v2025,plantae,Elaeocarpaceae,Elaeocarpaceae,Oxalidales,Magnoliopsida
apg_v14|col_v2025,plantae,Elaphoglossaceae,Dryopteridaceae,Polypodiales (Eupolypod I),Polypodiopsida
apg_v14|col_v2025,plantae,Elatinaceae,Elatinaceae,Malpighiales,Magnoliopsida
apg_v14,plantae,Elegiaceae,Restionaceae,Poales,Liliopsida
apg_v14,plantae,Ellisiaceae,Hydrophyllaceae,Boraginales,Magnoliopsida
apg_v14|col_v2025,plantae,Ellisiophyllaceae,Plantaginaceae,Lamiales,Magnoliopsida
apg_v14,plantae,Elodeaceae,Hydrocharitaceae,Alismatales,Liliopsida
apg_v14|col_v2025,plantae,Elytranthaceae,Loranthaceae,Santalales,Magnoliopsida
apg_v14|col_v2025,plantae,Embeliaceae,Primulaceae,Ericales,Magnoliopsida
apg_v14|col_v2025,plantae,Emblingiaceae,Emblingiaceae,Brassicales,Magnoliopsida
apg_v14|col_v2025,plantae,Emmotaceae,Metteniusaceae,Metteniusales,Magnoliopsida
apg_v14|col_v2025,plantae,Empetraceae,Ericaceae,Ericales,Magnoliopsida
apg_v14|col_v2025,plantae,Encephalartaceae,Zamiaceae,Cycadales,Cycadopsida
apg_v14|col_v2025,plantae,Engelhardtiaceae,Juglandaceae,Fagales,Magnoliopsida
apg_v14,plantae,Enhalaceae,Hydrocharitaceae,Alismatales,Liliopsida
apg_v14|col_v2025,plantae,Epacridaceae,Ericaceae,Ericales,Magnoliopsida
apg_v14|col_v2025,plantae,Ephedraceae,Ephedraceae,Gnetales,Pinopsida
apg_v14,plantae,Ephemeranthaceae,Commelinaceae,Commelinales,Liliopsida
apg_v14|col_v2025,plantae,Epilobiaceae,Onagraceae,Myrtales,Magnoliopsida
apg_v14|col_v2025,plantae,Epimediaceae,Berberidaceae,Ranunculales,Magnoliopsida
apg_v14,plantae,Eragrostidaceae,Poaceae,Poales,Liliopsida
apg_v14|col_v2025,plantae,Eremolepidaceae,Santalaceae,Santalales,Magnoliopsida
apg_v14,plantae,Eremosynaceae,Escalloniaceae,Escalloniales,Magnoliopsida
apg_v14|col_v2025,plantae,Ericaceae,Ericaceae,Ericales,Magnoliopsida
apg_v14,plantae,Erinaceae,Orobanchaceae,Lamiales,Magnoliopsida
apg_v14|col_v2025,plantae,Eriocaulaceae,Eriocaulaceae,Poales,Liliopsida
apg_v14|col_v2025,plantae,Eriogonaceae,Polygonaceae,Caryophyllales,Magnoliopsida
apg_v14,plantae,Eriospermaceae,Asparagaceae,Asparagales,Liliopsida
apg_v14|col_v2025,plantae,Erodiaceae,Geraniaceae,Geraniales,Magnoliopsida
apg_v14|col_v2025,plantae,Erycibaceae,Convolvulaceae,Solanales,Magnoliopsida
apg_v14|col_v2025,plantae,Eryngiaceae,Apiaceae,Apiales,Magnoliopsida
apg_v14|col_v2025,plantae,Erysimaceae,Brassicaceae,Brassicales,Magnoliopsida
apg_v14,plantae,Erythroniaceae,Liliaceae,Liliales,Liliopsida
apg_v14|col_v2025,plantae,Erythropalaceae,Erythropalaceae,Santalales,Magnoliopsida
apg_v14|col_v2025,plantae,Erythrospermaceae,Achariaceae,Malpighiales,Magnoliopsida
apg_v14|col_v2025,plantae,Erythroxylaceae,Erythroxylaceae,Malpighiales,Magnoliopsida
apg_v14|col_v2025,plantae,Escalloniaceae,Escalloniaceae,Escalloniales,Magnoliopsida
apg_v14|col_v2025,plantae,Eschscholziaceae,Papaveraceae,Ranunculales,Magnoliopsida
apg_v14,plantae,Eucomidaceae,Asparagaceae,Asparagales,Liliopsida
apg_v14|col_v2025,plantae,Eucommiaceae,Eucommiaceae,Garryales,Magnoliopsida
apg_v14|col_v2025,plantae,Eucryphiaceae,Cunoniaceae,Oxalidales,Magnoliopsida
apg_v14|col_v2025,plantae,Eugeniaceae,Myrtaceae,Myrtales,Magnoliopsida
apg_v14|col_v2025,plantae,Euonymaceae,Celastraceae,Celastrales,Magnoliopsida
apg_v14|col_v2025,plantae,Eupatoriaceae,Asteraceae,Asterales,Magnoliopsida
apg_v14|col_v2025,plantae,Euphorbiaceae,Euphorbiaceae,Malpighiales,Magnoliopsida
apg_v14|col_v2025,plantae,Euphrasiaceae,Orobanchaceae,Lamiales,Magnoliopsida
apg_v14|col_v2025,plantae,Euphroniaceae,Euphroniaceae,Malpighiales,Magnoliopsida
apg_v14|col_v2025,plantae,Eupomatiaceae,Eupomatiaceae,Magnoliales,Magnoliopsida
apg_v14|col_v2025,plantae,Eupteleaceae,Eupteleaceae,Ranunculales,Magnoliopsida
apg_v14|col_v2025,plantae,Euryalaceae,Nymphaeaceae,Nymphaeales,Magnoliopsida
apg_v14,plantae,Eustrephaceae,Asparagaceae,Asparagales,Liliopsida
apg_v14|col_v2025,plantae,Euthemidaceae,Ochnaceae,Malpighiales,Magnoliopsida
apg_v14|col_v2025,plantae,Eutocaceae,Hydrophyllaceae,Boraginales,Magnoliopsida
