order,source,status,country_code,state_code,county_code,code,NAME_0,NAME_1,NAME_2,NAME_3,NAME_4,loc,loc.correct,latitude.gazetteer,longitude.gazetteer,resolution.gazetteer,AtlanticForest_Lei11428,AreaAF.prop_Lei11428,leiMA.prop_novo_conferir,AtlanticForest_Biomas_MMA,biome,checagem,warning,loc.best
42,gadm,ok,AR,BA,NA,NA,Argentina,Buenos Aires,General Alvarado,NA,NA,argentina_buenos aires_general alvarado,argentina_buenos aires_general alvarado,-38.20455563,-58.07263957,county,others,0.0,NA,others,NA,NA,NA,NA
43,gadm,ok,AR,BA,NA,NA,Argentina,Buenos Aires,General Alvear,NA,NA,argentina_buenos aires_general alvear,argentina_buenos aires_general alvear,-36.03568375,-60.13741694,county,others,0.0,NA,others,NA,NA,NA,NA
44,gadm,ok,AR,BA,NA,NA,Argentina,Buenos Aires,General Arenales,NA,NA,argentina_buenos aires_general arenales,argentina_buenos aires_general arenales,-34.23623548,-61.28511831,county,others,0.0,NA,others,NA,NA,NA,NA
45,gadm,ok,AR,BA,NA,NA,Argentina,Buenos Aires,General Belgrano,NA,NA,argentina_buenos aires_general belgrano,argentina_buenos aires_general belgrano,-35.83794203,-58.70314328,county,others,0.0,NA,others,NA,NA,NA,NA
46,gadm,ok,AR,BA,NA,NA,Argentina,Buenos Aires,General Guido,NA,NA,argentina_buenos aires_general guido,argentina_buenos aires_general guido,-36.67026371,-58.00044771,county,others,0.0,NA,others,NA,NA,NA,NA
47,gadm,ok,AR,BA,NA,NA,Argentina,Buenos Aires,General Juan Madariaga,NA,NA,argentina_buenos aires_general juan madariaga,argentina_buenos aires_general juan madariaga,-37.15789823,-57.23451354,county,others,0.0,NA,others,NA,NA,NA,NA
48,gadm,ok,AR,BA,NA,NA,Argentina,Buenos Aires,General La Madrid,NA,NA,argentina_buenos aires_general la madrid,argentina_buenos aires_general la madrid,-37.35902137,-61.34271529,county,others,0.0,NA,others,NA,NA,NA,NA
49,gadm,ok,AR,BA,NA,NA,Argentina,Buenos Aires,General Las Heras,NA,NA,argentina_buenos aires_general las heras,argentina_buenos aires_general las heras,-34.91199641,-58.99944564,county,others,0.0,NA,others,NA,NA,NA,NA
50,gadm,ok,AR,BA,NA,NA,Argentina,Buenos Aires,General Lavalle,NA,NA,argentina_buenos aires_general lavalle,argentina_buenos aires_general lavalle,-36.64944408,-56.94879732,county,others,0.0,NA,others,NA,NA,NA,NA
51,gadm,ok,AR,BA,NA,NA,Argentina,Buenos Aires,General Paz,NA,NA,argentina_buenos aires_general paz,argentina_buenos aires_general paz,-35.46820653,-58.39408078,county,others,0.0,NA,others,NA,NA,NA,NA
52,gadm,ok,AR,BA,NA,NA,Argentina,Buenos Aires,General Pinto,NA,NA,argentina_buenos aires_general pinto,argentina_buenos aires_general pinto,-34.6647728,-62.03868888,county,others,0.0,NA,others,NA,NA,NA,NA
53,gadm,ok,AR,BA,NA,NA,Argentina,Buenos Aires,General Pueyrredón,NA,NA,argentina_buenos aires_general pueyrredon,argentina_buenos aires_general pueyrredon,-37.96879359,-57.74484591,county,others,0.0,NA,others,NA,NA,NA,NA
54,gadm,ok,AR,BA,NA,NA,Argentina,Buenos Aires,General Rodríguez,NA,NA,argentina_buenos aires_general rodriguez,argentina_buenos aires_general rodriguez,-34.65420615,-58.99179083,county,others,0.0,NA,others,NA,NA,NA,NA
55,gadm,ok,AR,BA,NA,NA,Argentina,Buenos Aires,General San Martín,NA,NA,argentina_buenos aires_general san martin,argentina_buenos aires_general san martin,-34.55749826,-58.5647989,county,others,0.0,NA,others,NA,NA,NA,NA
56,gadm,ok,AR,BA,NA,NA,Argentina,Buenos Aires,General Sarmiento,NA,NA,argentina_buenos aires_general sarmiento,argentina_buenos aires_general sarmiento,-34.52271347,-58.72533577,county,others,0.0,NA,others,NA,NA,NA,NA
57,gadm,ok,AR,BA,NA,NA,Argentina,Buenos Aires,General Viamonte,NA,NA,argentina_buenos aires_general viamonte,argentina_buenos aires_general viamonte,-34.99777559,-61.05231006,county,others,0.0,NA,others,NA,NA,NA,NA
58,gadm,ok,AR,BA,NA,NA,Argentina,Buenos Aires,General Villegas,NA,NA,argentina_buenos aires_general villegas,argentina_buenos aires_general villegas,-34.77216199,-62.95700098,county,others,0.0,NA,others,NA,NA,NA,NA
59,gadm,ok,AR,BA,NA,NA,Argentina,Buenos Aires,Guaminí,NA,NA,argentina_buenos aires_guamini,argentina_buenos aires_guamini,-36.891939,-62.41980628,county,others,0.0,NA,others,NA,NA,NA,NA
60,gadm,ok,AR,BA,NA,NA,Argentina,Buenos Aires,Hipólito Yrigoyen,NA,NA,argentina_buenos aires_hipolito yrigoyen,argentina_buenos aires_hipolito yrigoyen,-36.25883382,-61.66203486,county,others,0.0,NA,others,NA,NA,NA,NA
12481,splink_jabot,check,AR,BA,NA,NA,Argentina,buenos aires,isla santiago,NA,NA,argentina_buenos aires_isla santiago,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12482,splink_jabot,check,AR,BA,NA,NA,Argentina,buenos aires,juancho,NA,NA,argentina_buenos aires_juancho,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,gadm,ok,AR,BA,NA,NA,Argentina,Buenos Aires,Junín,NA,NA,argentina_buenos aires_junin,argentina_buenos aires_junin,-34.54509555,-61.00771735,county,others,0.0,NA,others,NA,NA,NA,NA
62,gadm,ok,AR,BA,NA,NA,Argentina,Buenos Aires,La Costa,NA,NA,argentina_buenos aires_la costa,argentina_buenos aires_la costa,-36.7142381221588,-56.6922571267502,county,others,0.0,NA,others,NA,NA,NA,NA
63,gadm,ok,AR,BA,NA,NA,Argentina,Buenos Aires,La Matanza,NA,NA,argentina_buenos aires_la matanza,argentina_buenos aires_la matanza,-34.77334327,-58.62584265,county,others,0.0,NA,others,NA,NA,NA,NA
64,gadm,ok,AR,BA,NA,NA,Argentina,Buenos Aires,La Plata,NA,NA,argentina_buenos aires_la plata,argentina_buenos aires_la plata,-35.0040484,-58.01879916,county,others,0.0,NA,others,NA,NA,NA,NA
65,gadm,ok,AR,BA,NA,NA,Argentina,Buenos Aires,Lanús,NA,NA,argentina_buenos aires_lanus,argentina_buenos aires_lanus,-34.70990562,-58.39540736,county,others,0.0,NA,others,NA,NA,NA,NA
66,gadm,ok,AR,BA,NA,NA,Argentina,Buenos Aires,Laprida,NA,NA,argentina_buenos aires_laprida,argentina_buenos aires_laprida,-37.5162553,-60.76564579,county,others,0.0,NA,others,NA,NA,NA,NA
67,gadm,ok,AR,BA,NA,NA,Argentina,Buenos Aires,Las Flores,NA,NA,argentina_buenos aires_las flores,argentina_buenos aires_las flores,-36.0205912,-59.17973043,county,others,0.0,NA,others,NA,NA,NA,NA
12483,splink_jabot,check,AR,BA,NA,NA,Argentina,buenos aires,las palmas,NA,NA,argentina_buenos aires_las palmas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,gadm,ok,AR,BA,NA,NA,Argentina,Buenos Aires,Leandro N. Alem,NA,NA,argentina_buenos aires_leandro n. alem,argentina_buenos aires_leandro n. alem,-34.49926515,-61.61374326,county,others,0.0,NA,others,NA,NA,NA,NA
69,gadm,ok,AR,BA,NA,NA,Argentina,Buenos Aires,Lincoln,NA,NA,argentina_buenos aires_lincoln,argentina_buenos aires_lincoln,-35.07164672,-61.68380606,county,others,0.0,NA,others,NA,NA,NA,NA
70,gadm,ok,AR,BA,NA,NA,Argentina,Buenos Aires,Lobería,NA,NA,argentina_buenos aires_loberia,argentina_buenos aires_loberia,-38.09239104,-58.69417537,county,others,0.0,NA,others,NA,NA,NA,NA
71,gadm,ok,AR,BA,NA,NA,Argentina,Buenos Aires,Lobos,NA,NA,argentina_buenos aires_lobos,argentina_buenos aires_lobos,-35.22235018,-59.15231167,county,others,0.0,NA,others,NA,NA,NA,NA
72,gadm,ok,AR,BA,NA,NA,Argentina,Buenos Aires,Lomas de Zamora,NA,NA,argentina_buenos aires_lomas zamora,argentina_buenos aires_lomas zamora,-34.75867352,-58.42486248,county,others,0.0,NA,others,NA,NA,NA,NA
73,gadm,ok,AR,BA,NA,NA,Argentina,Buenos Aires,Luján,NA,NA,argentina_buenos aires_lujan,argentina_buenos aires_lujan,-34.57268809,-59.16318066,county,others,0.0,NA,others,NA,NA,NA,NA
12484,splink_jabot,ok,AR,BA,NA,NA,Argentina,buenos aires,madalena,NA,NA,argentina_buenos aires_madalena,argentina_buenos aires_magdalena,-35.29969989,-57.55551149,county,others,0.0,NA,others,NA,NA,NA,NA
74,gadm,ok,AR,BA,NA,NA,Argentina,Buenos Aires,Magdalena,NA,NA,argentina_buenos aires_magdalena,argentina_buenos aires_magdalena,-35.29969989,-57.55551149,county,others,0.0,NA,others,NA,NA,NA,NA
75,gadm,ok,AR,BA,NA,NA,Argentina,Buenos Aires,Maipú,NA,NA,argentina_buenos aires_maipu,argentina_buenos aires_maipu,-36.88955207,-57.58972592,county,others,0.0,NA,others,NA,NA,NA,NA
76,gadm,ok,AR,BA,NA,NA,Argentina,Buenos Aires,Mar Chiquita,NA,NA,argentina_buenos aires_mar chiquita,argentina_buenos aires_mar chiquita,-37.50072049,-57.65196566,county,others,0.0,NA,others,NA,NA,NA,NA
77,gadm,ok,AR,BA,NA,NA,Argentina,Buenos Aires,Marcos Paz,NA,NA,argentina_buenos aires_marcos paz,argentina_buenos aires_marcos paz,-34.81701183,-58.84950081,county,others,0.0,NA,others,NA,NA,NA,NA
78,gadm,ok,AR,BA,NA,NA,Argentina,Buenos Aires,Mercedes,NA,NA,argentina_buenos aires_mercedes,argentina_buenos aires_mercedes,-34.70090926,-59.42778649,county,others,0.0,NA,others,NA,NA,NA,NA
79,gadm,ok,AR,BA,NA,NA,Argentina,Buenos Aires,Merlo,NA,NA,argentina_buenos aires_merlo,argentina_buenos aires_merlo,-34.71464844,-58.7423547,county,others,0.0,NA,others,NA,NA,NA,NA
80,gadm,ok,AR,BA,NA,NA,Argentina,Buenos Aires,Monte,NA,NA,argentina_buenos aires_monte,argentina_buenos aires_monte,-35.51332021,-58.77327942,county,others,0.0,NA,others,NA,NA,NA,NA
81,gadm,ok,AR,BA,NA,NA,Argentina,Buenos Aires,Monte Hermoso,NA,NA,argentina_buenos aires_monte hermoso,argentina_buenos aires_monte hermoso,-38.96395402,-61.28805082,county,others,0.0,NA,others,NA,NA,NA,NA
82,gadm,ok,AR,BA,NA,NA,Argentina,Buenos Aires,Moreno,NA,NA,argentina_buenos aires_moreno,argentina_buenos aires_moreno,-34.61517549,-58.81128212,county,others,0.0,NA,others,NA,NA,NA,NA
83,gadm,ok,AR,BA,NA,NA,Argentina,Buenos Aires,Morón,NA,NA,argentina_buenos aires_moron,argentina_buenos aires_moron,-34.63604624,-58.64893993,county,others,0.0,NA,others,NA,NA,NA,NA
84,gadm,ok,AR,BA,NA,NA,Argentina,Buenos Aires,Navarro,NA,NA,argentina_buenos aires_navarro,argentina_buenos aires_navarro,-35.03341349,-59.43483447,county,others,0.0,NA,others,NA,NA,NA,NA
85,gadm,ok,AR,BA,NA,NA,Argentina,Buenos Aires,Necochea,NA,NA,argentina_buenos aires_necochea,argentina_buenos aires_necochea,-38.25773336,-59.16829603,county,others,0.0,NA,others,NA,NA,NA,NA
86,gadm,ok,AR,BA,NA,NA,Argentina,Buenos Aires,Nueve de Julio,NA,NA,argentina_buenos aires_nueve julio,argentina_buenos aires_nueve julio,-35.48308011,-60.97509901,county,others,0.0,NA,others,NA,NA,NA,NA
87,gadm,ok,AR,BA,NA,NA,Argentina,Buenos Aires,Olavarría,NA,NA,argentina_buenos aires_olavarria,argentina_buenos aires_olavarria,-36.85720991,-60.67493668,county,others,0.0,NA,others,NA,NA,NA,NA
88,gadm,ok,AR,BA,NA,NA,Argentina,Buenos Aires,Patagones,NA,NA,argentina_buenos aires_patagones,argentina_buenos aires_patagones,-40.18715179,-62.86045367,county,others,0.0,NA,others,NA,NA,NA,NA
89,gadm,ok,AR,BA,NA,NA,Argentina,Buenos Aires,Pehuajó,NA,NA,argentina_buenos aires_pehuajo,argentina_buenos aires_pehuajo,-35.88514025,-61.92697734,county,others,0.0,NA,others,NA,NA,NA,NA
90,gadm,ok,AR,BA,NA,NA,Argentina,Buenos Aires,Pellegrini,NA,NA,argentina_buenos aires_pellegrini,argentina_buenos aires_pellegrini,-36.27182124,-63.22652091,county,others,0.0,NA,others,NA,NA,NA,NA
91,gadm,ok,AR,BA,NA,NA,Argentina,Buenos Aires,Pergamino,NA,NA,argentina_buenos aires_pergamino,argentina_buenos aires_pergamino,-33.83476382,-60.54855438,county,others,0.0,NA,others,NA,NA,NA,NA
92,gadm,ok,AR,BA,NA,NA,Argentina,Buenos Aires,Pila,NA,NA,argentina_buenos aires_pila,argentina_buenos aires_pila,-36.20477701,-58.34520523,county,others,0.0,NA,others,NA,NA,NA,NA
93,gadm,ok,AR,BA,NA,NA,Argentina,Buenos Aires,Pilar,NA,NA,argentina_buenos aires_pilar,argentina_buenos aires_pilar,-34.45418623,-58.90764297,county,others,0.0,NA,others,NA,NA,NA,NA
94,gadm,ok,AR,BA,NA,NA,Argentina,Buenos Aires,Pinamar,NA,NA,argentina_buenos aires_pinamar,argentina_buenos aires_pinamar,-37.10839326,-56.86970289,county,others,0.0,NA,others,NA,NA,NA,NA
95,gadm,ok,AR,BA,NA,NA,Argentina,Buenos Aires,Puán,NA,NA,argentina_buenos aires_puan,argentina_buenos aires_puan,-38.07810866,-63.05933614,county,others,0.0,NA,others,NA,NA,NA,NA
12485,splink_jabot,check,AR,BA,NA,NA,Argentina,buenos aires,punta lara,NA,NA,argentina_buenos aires_punta lara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,gadm,ok,AR,BA,NA,NA,Argentina,Buenos Aires,Quilmes,NA,NA,argentina_buenos aires_quilmes,argentina_buenos aires_quilmes,-34.73740619,-58.27575436,county,others,0.0,NA,others,NA,NA,NA,NA
97,gadm,ok,AR,BA,NA,NA,Argentina,Buenos Aires,Ramallo,NA,NA,argentina_buenos aires_ramallo,argentina_buenos aires_ramallo,-33.5881976,-60.058308,county,others,0.0,NA,others,NA,NA,NA,NA
98,gadm,ok,AR,BA,NA,NA,Argentina,Buenos Aires,Rauch,NA,NA,argentina_buenos aires_rauch,argentina_buenos aires_rauch,-36.57644197,-58.94801609,county,others,0.0,NA,others,NA,NA,NA,NA
99,gadm,ok,AR,BA,NA,NA,Argentina,Buenos Aires,Rivadavia,NA,NA,argentina_buenos aires_rivadavia,argentina_buenos aires_rivadavia,-35.58490765,-63.09458182,county,others,0.0,NA,others,NA,NA,NA,NA
100,gadm,ok,AR,BA,NA,NA,Argentina,Buenos Aires,Rojas,NA,NA,argentina_buenos aires_rojas,argentina_buenos aires_rojas,-34.19428257,-60.78827435,county,others,0.0,NA,others,NA,NA,NA,NA
101,gadm,ok,AR,BA,NA,NA,Argentina,Buenos Aires,Roque Pérez,NA,NA,argentina_buenos aires_roque perez,argentina_buenos aires_roque perez,-35.48679168,-59.35986501,county,others,0.0,NA,others,NA,NA,NA,NA
102,gadm,ok,AR,BA,NA,NA,Argentina,Buenos Aires,Saavedra,NA,NA,argentina_buenos aires_saavedra,argentina_buenos aires_saavedra,-37.7691182,-62.43576636,county,others,0.0,NA,others,NA,NA,NA,NA
103,gadm,ok,AR,BA,NA,NA,Argentina,Buenos Aires,Saladillo,NA,NA,argentina_buenos aires_saladillo,argentina_buenos aires_saladillo,-35.68085058,-59.70769591,county,others,0.0,NA,others,NA,NA,NA,NA
104,gadm,ok,AR,BA,NA,NA,Argentina,Buenos Aires,Salliqueló,NA,NA,argentina_buenos aires_salliquelo,argentina_buenos aires_salliquelo,-36.67392909,-63.04590548,county,others,0.0,NA,others,NA,NA,NA,NA
105,gadm,ok,AR,BA,NA,NA,Argentina,Buenos Aires,Salto,NA,NA,argentina_buenos aires_salto,argentina_buenos aires_salto,-34.27182344,-60.30747418,county,others,0.0,NA,others,NA,NA,NA,NA
106,gadm,ok,AR,BA,NA,NA,Argentina,Buenos Aires,San Andrés de Giles,NA,NA,argentina_buenos aires_san andres giles,argentina_buenos aires_san andres giles,-34.44162414,-59.47729399,county,others,0.0,NA,others,NA,NA,NA,NA
107,gadm,ok,AR,BA,NA,NA,Argentina,Buenos Aires,San Antonio de Areco,NA,NA,argentina_buenos aires_san antonio areco,argentina_buenos aires_san antonio areco,-34.22351494,-59.5226526,county,others,0.0,NA,others,NA,NA,NA,NA
108,gadm,ok,AR,BA,NA,NA,Argentina,Buenos Aires,San Cayetano,NA,NA,argentina_buenos aires_san cayetano,argentina_buenos aires_san cayetano,-38.39042012,-59.58619606,county,others,0.0,NA,others,NA,NA,NA,NA
12486,splink_jabot,check,AR,BA,NA,NA,Argentina,buenos aires,san fernando,NA,NA,argentina_buenos aires_san fernando,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109,gadm,ok,AR,BA,NA,NA,Argentina,Buenos Aires,San Fernando (1),NA,NA,argentina_buenos aires_san fernando (1),argentina_buenos aires_san fernando (1),-34.14661915,-58.55326892,county,others,0.0,NA,others,NA,NA,NA,NA
110,gadm,ok,AR,BA,NA,NA,Argentina,Buenos Aires,San Fernando (2),NA,NA,argentina_buenos aires_san fernando (2),argentina_buenos aires_san fernando (2),-34.46107429,-58.56727592,county,others,0.0,NA,others,NA,NA,NA,NA
111,gadm,ok,AR,BA,NA,NA,Argentina,Buenos Aires,San Isidro,NA,NA,argentina_buenos aires_san isidro,argentina_buenos aires_san isidro,-34.49116726,-58.53596304,county,others,0.0,NA,others,NA,NA,NA,NA
112,gadm,ok,AR,BA,NA,NA,Argentina,Buenos Aires,San Nicolás,NA,NA,argentina_buenos aires_san nicolas,argentina_buenos aires_san nicolas,-33.48074289,-60.29321511,county,others,0.0,NA,others,NA,NA,NA,NA
113,gadm,ok,AR,BA,NA,NA,Argentina,Buenos Aires,San Pedro,NA,NA,argentina_buenos aires_san pedro,argentina_buenos aires_san pedro,-33.78298881,-59.78109055,county,others,0.0,NA,others,NA,NA,NA,NA
114,gadm,ok,AR,BA,NA,NA,Argentina,Buenos Aires,San Vicente,NA,NA,argentina_buenos aires_san vicente,argentina_buenos aires_san vicente,-35.06135305,-58.4314611,county,others,0.0,NA,others,NA,NA,NA,NA
12487,splink_jabot,check,AR,BA,NA,NA,Argentina,buenos aires,santa terra,NA,NA,argentina_buenos aires_santa terra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,gadm,ok,AR,BA,NA,NA,Argentina,Buenos Aires,Suipacha,NA,NA,argentina_buenos aires_suipacha,argentina_buenos aires_suipacha,-34.75378052,-59.70753348,county,others,0.0,NA,others,NA,NA,NA,NA
116,gadm,ok,AR,BA,NA,NA,Argentina,Buenos Aires,Tandil,NA,NA,argentina_buenos aires_tandil,argentina_buenos aires_tandil,-37.33932696,-59.18388747,county,others,0.0,NA,others,NA,NA,NA,NA
117,gadm,ok,AR,BA,NA,NA,Argentina,Buenos Aires,Tapalqué,NA,NA,argentina_buenos aires_tapalque,argentina_buenos aires_tapalque,-36.34672806,-60.13048906,county,others,0.0,NA,others,NA,NA,NA,NA
118,gadm,ok,AR,BA,NA,NA,Argentina,Buenos Aires,Tigre,NA,NA,argentina_buenos aires_tigre,argentina_buenos aires_tigre,-34.38794674,-58.60444033,county,others,0.0,NA,others,NA,NA,NA,NA
119,gadm,ok,AR,BA,NA,NA,Argentina,Buenos Aires,Tordillo,NA,NA,argentina_buenos aires_tordillo,argentina_buenos aires_tordillo,-36.39323387,-57.28046216,county,others,0.0,NA,others,NA,NA,NA,NA
120,gadm,ok,AR,BA,NA,NA,Argentina,Buenos Aires,Tornquist,NA,NA,argentina_buenos aires_tornquist,argentina_buenos aires_tornquist,-38.2521042,-62.28767134,county,others,0.0,NA,others,NA,NA,NA,NA
121,gadm,ok,AR,BA,NA,NA,Argentina,Buenos Aires,Trenque Lauquen,NA,NA,argentina_buenos aires_trenque lauquen,argentina_buenos aires_trenque lauquen,-36.05949196,-62.63296223,county,others,0.0,NA,others,NA,NA,NA,NA
122,gadm,ok,AR,BA,NA,NA,Argentina,Buenos Aires,Tres Arroyos,NA,NA,argentina_buenos aires_tres arroyos,argentina_buenos aires_tres arroyos,-38.51169681,-60.23853032,county,others,0.0,NA,others,NA,NA,NA,NA
123,gadm,ok,AR,BA,NA,NA,Argentina,Buenos Aires,Tres de Febrero,NA,NA,argentina_buenos aires_tres febrero,argentina_buenos aires_tres febrero,-34.60087818,-58.57920594,county,others,0.0,NA,others,NA,NA,NA,NA
124,gadm,ok,AR,BA,NA,NA,Argentina,Buenos Aires,Tres Lomas,NA,NA,argentina_buenos aires_tres lomas,argentina_buenos aires_tres lomas,-36.4957372,-62.86465875,county,others,0.0,NA,others,NA,NA,NA,NA
125,gadm,ok,AR,BA,NA,NA,Argentina,Buenos Aires,Veinticinco de Mayo,NA,NA,argentina_buenos aires_veinticinco mayo,argentina_buenos aires_veinticinco mayo,-35.52787079,-60.23300291,county,others,0.0,NA,others,NA,NA,NA,NA
126,gadm,ok,AR,BA,NA,NA,Argentina,Buenos Aires,Vicente López,NA,NA,argentina_buenos aires_vicente lopez,argentina_buenos aires_vicente lopez,-34.53113703,-58.50308223,county,others,0.0,NA,others,NA,NA,NA,NA
127,gadm,ok,AR,BA,NA,NA,Argentina,Buenos Aires,Villa Gesell,NA,NA,argentina_buenos aires_villa gesell,argentina_buenos aires_villa gesell,-37.383220970000004,-57.07451773,county,others,0.0,NA,others,NA,NA,NA,NA
128,gadm,ok,AR,BA,NA,NA,Argentina,Buenos Aires,Villarino,NA,NA,argentina_buenos aires_villarino,argentina_buenos aires_villarino,-39.12706769,-62.73754234,county,others,0.0,NA,others,NA,NA,NA,NA
129,gadm,ok,AR,BA,NA,NA,Argentina,Buenos Aires,Zárate,NA,NA,argentina_buenos aires_zarate,argentina_buenos aires_zarate,-33.99733144,-59.12715996,county,others,0.0,NA,others,NA,NA,NA,NA
34714,splink_jabot,ok,AR,NA,NA,NA,Argentina,Misiones,Cainguás,NA,NA,argentina_cainguas_misiones,argentina_misiones_cainguas,-27.14323418,-54.80225093,county,AtlanticForest,1.0,NA,AtlanticForest,AtlanticForest,NA,NA,NA
12488,splink_jabot,check,AR,NA,NA,NA,Argentina,candelaria,loreto,NA,NA,argentina_candelaria_loreto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12489,splink_jabot,ok,AR,NA,NA,NA,Argentina,capital federal,buenos aires,NA,NA,argentina_capital federal_buenos aires,argentina_ciudad buenos aires_distrito federal,-34.61767799,-58.44443585,county,others,0.0,NA,others,NA,NA,NA,NA
12490,splink_jabot,check,AR,NA,NA,NA,Argentina,capital,quebrada del rio lozano,NA,NA,argentina_capital_quebrada rio lozano,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12491,splink_jabot,check,AR,NA,NA,NA,Argentina,capital,santiago del estero,NA,NA,argentina_capital_santiago estero,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12492,splink_jabot,check,AR,NA,NA,NA,Argentina,capital,zapla,NA,NA,argentina_capital_zapla,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130,gadm,ok,AR,CA,NA,NA,Argentina,Catamarca,NA,NA,NA,argentina_catamarca,argentina_catamarca,-27.33218321,-66.9524445,state,others,0.0,NA,others,NA,NA,NA,NA
131,gadm,ok,AR,CA,NA,NA,Argentina,Catamarca,Ambato,NA,NA,argentina_catamarca_ambato,argentina_catamarca_ambato,-28.00903318,-65.92000875,county,others,0.0,NA,others,NA,NA,NA,NA
132,gadm,ok,AR,CA,NA,NA,Argentina,Catamarca,Ancasti,NA,NA,argentina_catamarca_ancasti,argentina_catamarca_ancasti,-28.9391833,-65.48995555,county,others,0.0,NA,others,NA,NA,NA,NA
12493,splink_jabot,ok,AR,CA,NA,NA,Argentina,Catamarca,ancosti,NA,NA,argentina_catamarca_ancosti,argentina_catamarca_ancasti,-28.9391833,-65.48995555,county,others,0.0,NA,others,NA,NA,NA,NA
133,gadm,ok,AR,CA,NA,NA,Argentina,Catamarca,Andalgalá,NA,NA,argentina_catamarca_andalgala,argentina_catamarca_andalgala,-27.57709818,-66.34353078,county,others,0.0,NA,others,NA,NA,NA,NA
134,gadm,ok,AR,CA,NA,NA,Argentina,Catamarca,Antofagasta de la Sierra,NA,NA,argentina_catamarca_antofagasta sierra,argentina_catamarca_antofagasta sierra,-25.96496775,-67.67998787,county,others,0.0,NA,others,NA,NA,NA,NA
135,gadm,ok,AR,CA,NA,NA,Argentina,Catamarca,Belén,NA,NA,argentina_catamarca_belen,argentina_catamarca_belen,-27.09900455,-66.90563408,county,others,0.0,NA,others,NA,NA,NA,NA
136,gadm,ok,AR,CA,NA,NA,Argentina,Catamarca,Capayán,NA,NA,argentina_catamarca_capayan,argentina_catamarca_capayan,-28.93465902,-65.89160547,county,others,0.0,NA,others,NA,NA,NA,NA
137,gadm,ok,AR,CA,NA,NA,Argentina,Catamarca,Capital,NA,NA,argentina_catamarca_capital,argentina_catamarca_capital,-28.39623445,-65.83105887,county,others,0.0,NA,others,NA,NA,NA,NA
12494,splink_jabot,check,AR,CA,NA,NA,Argentina,catamarca,catamarca,NA,NA,argentina_catamarca_catamarca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138,gadm,ok,AR,CA,NA,NA,Argentina,Catamarca,El Alto,NA,NA,argentina_catamarca_el alto,argentina_catamarca_el alto,-28.43086388,-65.37787235,county,others,0.0,NA,others,NA,NA,NA,NA
12495,splink_jabot,ok,AR,CA,NA,NA,Argentina,Catamarca,fray m. esquiu,NA,NA,argentina_catamarca_fray m. esquiu,argentina_catamarca_fray mamerto esquiu,-28.29615865,-65.73013072,county,others,0.0,NA,others,NA,NA,NA,NA
139,gadm,ok,AR,CA,NA,NA,Argentina,Catamarca,Fray Mamerto Esquiú,NA,NA,argentina_catamarca_fray mamerto esquiu,argentina_catamarca_fray mamerto esquiu,-28.29615865,-65.73013072,county,others,0.0,NA,others,NA,NA,NA,NA
140,gadm,ok,AR,CA,NA,NA,Argentina,Catamarca,La Paz,NA,NA,argentina_catamarca_la paz,argentina_catamarca_la paz,-29.41666418,-65.18058215,county,others,0.0,NA,others,NA,NA,NA,NA
141,gadm,ok,AR,CA,NA,NA,Argentina,Catamarca,Paclín,NA,NA,argentina_catamarca_paclin,argentina_catamarca_paclin,-28.1076341,-65.65885436,county,others,0.0,NA,others,NA,NA,NA,NA
142,gadm,ok,AR,CA,NA,NA,Argentina,Catamarca,Pomán,NA,NA,argentina_catamarca_poman,argentina_catamarca_poman,-28.21724355,-66.39022745,county,others,0.0,NA,others,NA,NA,NA,NA
143,gadm,ok,AR,CA,NA,NA,Argentina,Catamarca,Santa María,NA,NA,argentina_catamarca_santa maria,argentina_catamarca_santa maria,-26.77772054,-66.27452847,county,others,0.0,NA,others,NA,NA,NA,NA
144,gadm,ok,AR,CA,NA,NA,Argentina,Catamarca,Santa Rosa,NA,NA,argentina_catamarca_santa rosa,argentina_catamarca_santa rosa,-28.07695219,-65.31556828,county,others,0.0,NA,others,NA,NA,NA,NA
145,gadm,ok,AR,CA,NA,NA,Argentina,Catamarca,Tinogasta,NA,NA,argentina_catamarca_tinogasta,argentina_catamarca_tinogasta,-27.54481123,-67.93833756,county,others,0.0,NA,others,NA,NA,NA,NA
146,gadm,ok,AR,CA,NA,NA,Argentina,Catamarca,Valle Viejo,NA,NA,argentina_catamarca_valle viejo,argentina_catamarca_valle viejo,-28.59079526,-65.70753227,county,others,0.0,NA,others,NA,NA,NA,NA
