"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","coordinatePrecision","barcode","imagecode","geoFlag","yearIdentified","monthIdentified","dayIdentified","locality","class","order","continentOcean","occurrenceRemarks","relatedCatalogItem","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","individualCount","relationshipType","fieldNumber","typeStatus"
"188","2015-09-03 20:40:49-03","MNHN","RECOLNAT_MNHN_P","P02146449","PreservedSpecimen",NA,NA,"Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.",NA,"Saint-Hilaire, A.",NA,"1816","1","1","Brasil","Rio de Janeiro",NA,NA,NA,NA,"P02146449","P02146449_01",NA,NA,NA,NA,"Brésil. Province de Rio de Janeiro",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02146449' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"hb",NA,NA,"A1 576",NA
"189","2015-09-03 20:40:49-03","MNHN","RECOLNAT_MNHN_P","P02146450","PreservedSpecimen",NA,NA,"Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.",NA,"Saint-Hilaire",NA,"1816","1","1","Brasil","Rio de Janeiro",NA,NA,NA,NA,"P02146450","P02146450_01",NA,NA,NA,NA,"Brésil. - Province de Rio de Janeiro",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02146450' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"hb",NA,NA,"A1 576",NA
"190","2015-09-03 20:40:49-03","MNHN","RECOLNAT_MNHN_P","P02146451","PreservedSpecimen",NA,NA,"Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.",NA,"Saint-Hilaire, A.",NA,"1816","1","1","Brasil","Minas Gerais",NA,NA,NA,NA,"P02146451","P02146451_01",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02146451' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"hb",NA,NA,"576",NA
"191","2015-09-03 20:40:49-03","MNHN","RECOLNAT_MNHN_P","P02146453","PreservedSpecimen",NA,NA,"Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.",NA,"Saint-Hilaire, A. de",NA,"1816","1","1","Brasil","Rio de Janeiro",NA,NA,NA,NA,"P02146453","P02146453_01",NA,NA,NA,NA,"Province de Rio de Janeiro",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02146453' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"hb",NA,NA,"A1 576",NA
"192","2015-09-03 20:40:49-03","MNHN","RECOLNAT_MNHN_P","P02146454","PreservedSpecimen",NA,NA,"Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.",NA,"Glaziou, A.",NA,"1895","9","1","Brasil",NA,NA,NA,NA,NA,"P02146454","P02146454_01",NA,NA,NA,NA,"Brésil (Goyaz) Entre Rio das Pedras et Jatoba",NA,NA,NA,"Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02146454' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"hb",NA,NA,"22251",NA
"193","2015-09-03 20:40:49-03","MNHN","RECOLNAT_MNHN_P","P02146455","PreservedSpecimen",NA,NA,"Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.",NA,"Glaziou, A.",NA,"1895","9","1","Brasil",NA,NA,NA,NA,NA,"P02146455","P02146455_01",NA,NA,NA,NA,"Brésil Goyaz. Entre Rio das Pedras et Jauca",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02146455' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"hb",NA,NA,"22251",NA
"194","2015-09-03 20:40:49-03","MNHN","RECOLNAT_MNHN_P","P02146456","PreservedSpecimen",NA,NA,"Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.",NA,"Glaziou, A.",NA,"1895","9","1","Brasil",NA,NA,NA,NA,NA,"P02146456","P02146456_01",NA,NA,NA,NA,"Goyaz. Entre les rios das Pedras et Jatoba",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02146456' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"hb",NA,NA,"22251",NA
"195","2015-09-03 20:40:49-03","MNHN","RECOLNAT_MNHN_P","P02146457","PreservedSpecimen",NA,NA,"Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.",NA,"Glaziou, A.",NA,"1884","11","12","Brasil","Minas Gerais",NA,NA,NA,NA,"P02146457","P02146457_01",NA,NA,NA,NA,"Brésil. Minas. Entre Mariana et Antonio Pereira",NA,NA,NA,"Herbier de A. Glaziou donné par Mme SIMARD, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02146457' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"hb",NA,NA,"15561",NA
"196","2015-09-03 20:40:49-03","MNHN","RECOLNAT_MNHN_P","P02146458","PreservedSpecimen",NA,NA,"Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.",NA,"Glaziou, A.",NA,"1883","1","1","Brasil","Minas Gerais",NA,NA,NA,NA,"P02146458","P02146458_01",NA,NA,NA,NA,"Entre Mariana et Antonio Pereira",NA,NA,NA,"Reçu le 6 Aout 1885 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02146458' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"hb",NA,NA,"15561",NA
"197","2015-09-03 20:40:49-03","MNHN","RECOLNAT_MNHN_P","P02146459","PreservedSpecimen",NA,NA,"Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.",NA,"Glaziou, A.",NA,"1884","11","12","Brasil","Minas Gerais",NA,NA,NA,NA,"P02146459","P02146459_01",NA,NA,NA,NA,"Entre Mariana e Antonio Pereira",NA,NA,NA,"Herbier A. Glaziou donné par Mme SIMARD, sa fille en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02146459' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"hb",NA,NA,"15561",NA
"198","2015-09-03 20:40:49-03","MNHN","RECOLNAT_MNHN_P","P02146463","PreservedSpecimen",NA,NA,"Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.",NA,"Glaziou, A.|Custodio",NA,"1875","10","18","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232","57442","P02146463","P02146463_01","auto",NA,NA,NA,"Brésil. Rio Jan. Gavea",NA,NA,NA,"Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907. Nome vulgar: palmito <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02146463' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"hb",NA,NA,"8065",NA
"199","2015-09-03 20:40:49-03","MNHN","RECOLNAT_MNHN_P","P02146462","PreservedSpecimen",NA,NA,"Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.",NA,"Glaziou, A.",NA,"1875","12","18","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232","57442","P02146462","P02146462_01","auto",NA,NA,NA,"Gavea",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02146462' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"hb",NA,NA,"8065",NA
"200","2019-03-08 14:15:14-03","UNIOESTE","UNOP","9972","S","Plantae",NA,"Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.","Conceição, L.H.S.M.","Conceição, L.H.S.M.; Borges, J.P.; Borges, J.P.","51","2017","09","11","Brasil","Paraná","Cascavel","-53.510556","-24.944167",NA,NA,NA,NA,"2017","09","11","Mata da FAG, área de visitação 2 (próximo a capela)",NA,NA,NA,"Palmeira, cerca de 6 metros de altura, folhas alternas e pinadas com frutos nigrescentes carnosos e fibrosos.",NA,"-53.510556","-24.944167",NA,NA,NA,NA,NA,NA,NA
"201","2016-06-16 10:16:51-03","UNIOESTE","UNOP","6747","S","Plantae",NA,"Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.","Temponi, L.G.; Pilatti, D.","Pilatti, D.M.; Gris, D.; Temponi, L.G.; Boiago, N.P.; Krepschi, V.G.; Ventura, D; Gris, D.; Temponi, L.G.; Boiago, N.P.; Krepschi, V.G.; Ventura, D.","8","2010","12","09","Brasil","Paraná","Antonina","-48.7118988037109","-25.4286003112793","38300",NA,NA,"auto","2010","12",NA,"SPSV-Sociedade de Pesquisa em Vida Selvagem.",NA,NA,NA,"Árvore com aproximadamente 4 metros, tronco reto e cilíndrico, folhas alternas e pinadas com frutos carnosos e fibrosos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2016-06-16 10:16:51-03","UNIOESTE","UNOP","6743","S","Plantae",NA,"Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.","Temponi, L.G.; Pilatti, D.","Pilatti, D.M.; Gris, D.; Temponi, L.G.; Gris, D.; Temponi, L.G.","5","2010","11","15","Brasil","Paraná","Santa Terezinha de Itaipu","-54.4880981445312","-25.3621997833252","24409",NA,NA,"auto","2010","11",NA,"Reserva Particular do Patrimônio Natural Fazenda Santa Maria",NA,NA,NA,"Árvore com aproximadamente 4 metros, tronco reto e cilíndrico, folhas alternas e pinadas com frutos carnosos e fibrosos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2015-10-22 10:02:31-02","UNIOESTE","UNOP","7346","S","Plantae",NA,"Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.","Gris, D.","Gris, D.; Temponi, L. .G.; Marcon, T. .R.; Toscan, M A G; Fragoso, R. .O.; Laute; Temponi, L. .G.; Marcon, T. .R.; Toscan, M A G; Fragoso, R. .O.; Lautert, M.","42","2011","07",NA,"Brasil","Paraná","Santa Terezinha de Itaipu","-54.4880981445312","-25.3621997833252","24409",NA,NA,"auto","2012","01","25","Reserva Particular do Patrimônio Natural Fazenda Santa Maria.",NA,NA,NA,"Estipe com aproximadamente 5 metros, folhas alternas, pinadas, com pinas longas e estreitas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2019-05-23 11:07:39-03","UFLA","ESAL","15830","S","Plantae",NA,"Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.","Richieri Sartori","Sartori, RA","s.n.",NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"árvore; 10 m; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2019-05-23 11:07:39-03","UFLA","ESAL","18004","S","Plantae",NA,"Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.",NA,"Machado, ELM","79",NA,NA,NA,"Brasil","Minas Gerais","Lavras","-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,"UFLA, Mata da Subestação",NA,NA,NA,"árvore; ; ;; floresta",NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA
"206","2019-05-23 11:07:39-03","UFLA","ESAL","24776","S","Plantae",NA,"Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.","Domingos, DQ","Domingos D. Q.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Itumirim","-44.8711013793945","-21.3169002532959","16596",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,"árvore; 7 m; ;; floresta",NA,NA,NA,"1","1",NA,NA,NA,NA,NA
"207","2019-05-23 11:07:39-03","UFLA","ESAL","15153","S","Plantae",NA,"Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.",NA,"Fontes, MAL","92",NA,NA,NA,"Brasil","Minas Gerais","Lima Duarte","-43.793098449707","-21.8425006866455","30417",NA,NA,"auto",NA,NA,NA,"Parque Estadual do Ibitipoca",NA,NA,NA,"árvore; 5,0; ;; floresta",NA,NA,NA,"1","1",NA,NA,NA,NA,NA
"208","2020-11-05 08:59:03-03","IMA","MAC","57358","PreservedSpecimen","Plantae",NA,"Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.",NA,"L.Nusbaumer; M.Ammann","4073","2014","05","19","Brasil","Alagoas","Quebrangulo","-36.730597","-9.412631",NA,"MAC0057358",NA,NA,NA,NA,NA,"Reserva Biológica Federal da Pedra Talhada, Floresta tropical de planalto; base do declive.",NA,NA,NA,"Arbusto ca. 10 m. Vários tronco a partir de condições de concorrência equitativas. Rosa na base; estames. Amostra seca com ar quente.; Mata Atlântica.",NA,"-36.730597","-9.412631",NA,NA,NA,NA,NA,NA,NA
"209","2020-11-05 08:59:03-03","IMA","MAC","16515","PreservedSpecimen","Plantae",NA,"Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.",NA,"M.J.N.Rodal; et al.","1343","2002","09","15","Brasil","Alagoas","Murici","-36.575833","-9.518611",NA,"MAC0016515",NA,NA,NA,NA,NA,"Estação ecológica de Murici, próximo ao curso d#?#água.",NA,NA,NA,"Árvore ca. de 7m de altura. Frutos escuros maduros.; Mata Atlântica.",NA,"-36.575833","-9.518611",NA,NA,NA,NA,NA,NA,NA
"210","2020-11-05 08:59:03-03","IMA","MAC","20143","PreservedSpecimen","Plantae",NA,"Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.",NA,"W.W.Thomas; et al.","13265","2002","11","03","Brasil","Alagoas","União dos Palmares","-36.055278","-9.274444",NA,"MAC0020143",NA,NA,NA,NA,NA,"Serra das Bananeiras.",NA,NA,NA,"Arbusto ca. de 10 m de altura. Fruto verde.; Mata Atlântica em encosta.",NA,"-36.055278","-9.274444",NA,NA,NA,NA,NA,NA,NA
"211","2020-11-05 08:59:03-03","IMA","MAC","38062","PreservedSpecimen","Plantae",NA,"Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.","E.C.O.Chagas","Chagas-Mota","2774","2009","04","18","Brasil","Alagoas","Maceió","-35.7352981567383","-9.6658296585083","34538","MAC0038062",NA,"auto","2009","04","18","Serra da Saudinha, Fazenda Cela.",NA,NA,NA,"Palmeira ca. 8 m de altura. Inflorescência passada.; Mata Pluvial Atlântica.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2020-11-05 08:59:03-03","IMA","MAC","38044","PreservedSpecimen","Plantae",NA,"Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.","E.C.O.Chagas","Chagas-Mota; A.I.L.Pinheiro","2756","2009","04","17","Brasil","Alagoas","Murici","-35.9432983398438","-9.30667018890381","22851","MAC0038044",NA,"auto","2009","04","17","Serra do Ouro.",NA,NA,NA,"Palmeira ca. 7 m de altura. Inflorescência marrom.; Mata Pluvial Atlântica.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2020-01-31 11:23:31-03","CVRD","CVRD","9130","PreservedSpecimen","Plantae","Magnoliophyta","Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.",NA,"Folli, D.A.","5057","2005","05","20","BRASIL","ES","Linhares","-40.0722007751465","-19.3910999298096","48094","CVRD009130","CVRD009130_a CVRD009130_b","auto",NA,NA,NA,NA,"Liliopsida","Arecales","América do Sul","<ll>dwc_commonname:</ll> Palmito juçara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2020-01-31 11:23:31-03","CVRD","CVRD","1779","PreservedSpecimen","Plantae","Magnoliophyta","Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.","Hélio Q. Boudet Fernandes","Fernades, H.Q.B.","2218","1987","09","19","BRASIL","ES","Linhares","-40.0722007751465","-19.3910999298096","48094","CVRD001779",NA,"auto","1987","11","05","Transição Mata alta brejo. Solitária, estipe liso, folíoles inseridos em 1 plano, estéril.","Liliopsida","Arecales","América do Sul","<ll>dwc_commonname:</ll> Palmito juçara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2020-01-31 11:23:31-03","CVRD","CVRD","2409","PreservedSpecimen","Plantae","Magnoliophyta","Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.","Hélio Q. Boudet Fernandes","Folli, D.A.","1002","1989","11","10","BRASIL","BA","Porto Seguro","-39.0647010803223","-16.4496994018555","68835","CVRD002409",NA,"auto","1990","11","15","Tem apenas uma árvore cada pé.","Liliopsida","Arecales","América do Sul","<ll>dwc_commonname:</ll> Palmito juçara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2020-01-31 11:23:31-03","CVRD","CVRD","9228","PreservedSpecimen","Plantae","Magnoliophyta","Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.","Domingos A. Folli","Folli, D.A.","5112","2005","10","27","BRASIL","ES","Linhares","-40.0722007751465","-19.3910999298096","48094","CVRD009228",NA,"auto","2005","10","27",NA,"Liliopsida","Arecales","América do Sul","<ll>dwc_commonname:</ll> Palmito juçara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2020-01-31 11:23:31-03","CVRD","CVRD","2551","PreservedSpecimen","Plantae","Magnoliophyta","Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.","Hélio Q. Boudet Fernandes","Fernades, H.Q.B.","2891","1989","11","03","BRASIL","ES","Linhares","-40.0722007751465","-19.3910999298096","48094","CVRD002551",NA,"auto","1990","11","14",NA,"Liliopsida","Arecales","América do Sul","<ll>dwc_commonname:</ll> Palmito juçara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2020-01-31 11:23:31-03","CVRD","CVRD","7250","PreservedSpecimen","Plantae","Magnoliophyta","Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.","A. C. Marcato","Marcato, A.C. et al.","346","2002","02","01","BRASIL","ES","Linhares","-40.0722007751465","-19.3910999298096","48094","CVRD007250",NA,"auto","2002","02","01",NA,"Liliopsida","Arecales","América do Sul","<ll>dwc_commonname:</ll> Palmito juçara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2020-01-31 11:23:31-03","CVRD","CVRD","7260","PreservedSpecimen","Plantae","Magnoliophyta","Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.","A. C. Marcato","Marcato, A.C. et al.","349","2002","01","31","BRASIL","ES","Linhares","-40.0722007751465","-19.3910999298096","48094","CVRD007260",NA,"auto","2002","02","01",NA,"Liliopsida","Arecales","América do Sul","<ll>dwc_commonname:</ll> Palmito juçara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2020-01-31 11:23:31-03","CVRD","CVRD","2457","PreservedSpecimen","Plantae","Magnoliophyta","Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.","Hélio Q. Boudet Fernandes","Farias, G.L.","347","1989","11","27","BRASIL","ES","Linhares","-40.0722007751465","-19.3910999298096","48094","CVRD002457","CVRD002457_a CVRD002457_b","auto","1990","11","15","Córrego Dourado.","Liliopsida","Arecales","América do Sul","<ll>dwc_commonname:</ll> Palmito juçara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2020-01-31 11:23:31-03","CVRD","CVRD","3887","PreservedSpecimen","Plantae","Magnoliophyta","Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.",NA,"Fernades, H.Q.B.","3074","1990","11","14","BRASIL","ES","Linhares","-40.0722007751465","-19.3910999298096","48094","CVRD003887",NA,"auto",NA,NA,NA,"No final da estrada.","Liliopsida","Arecales","América do Sul","Flor. hileana espiritosant., Arbor. 9m, estipe 7,5m x 7cm. Folh. c/ bainha verde cl. amarel. ca. 70cm. Pecíolo ca. 12-17cm, raq. amar. ca. 1,15m. <ll>dwc_commonname:</ll> Palmito juçara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2020-01-31 11:23:31-03","CVRD","CVRD","10907","PreservedSpecimen","Plantae","Magnoliophyta","Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.","Paciencia, M. & Paula-Souza, J.","Paciencia, M.B.","2378","2006","04","08","BRASIL","ES","Linhares","-40.0722007751465","-19.3910999298096","48094","CVRD010907",NA,"auto","2006","04","13","Taxonomia de Campo USP, UNICAMP, ESAlq","Liliopsida","Arecales","América do Sul","palmeira de até 7m alt, perfilhada; frutos imaturos verdes, madutos pretos. <ll>dwc_commonname:</ll> Palmito juçara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2020-01-31 11:23:31-03","CVRD","CVRD","3118","PreservedSpecimen","Plantae","Magnoliophyta","Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.","Hélio Q. Boudet Fernandes","Souza, V.D.","45","1991","03","20","BRASIL","ES","Venda Nova do Imigrante","-41.1347007751465","-20.3397006988525","15909","CVRD003118",NA,"auto","1996","04","26","Faz. de Felício Sossai, BR.262, sentido D. Martins à V. Nova, lado dir., caminho da mata, lado esq., 4m do caminho - Córrego Tapera - V. N. Imigrante","Liliopsida","Arecales","América do Sul","Projeto coleta de sementes. <ll>dwc_commonname:</ll> Palmito juçara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2020-09-12 05:00:02-03","US","US","3646934","PreservedSpecimen","Plantae",NA,"Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.",NA,"L. R. Noblick & R. Soeiro","4687","1988","11","23","Brazil","Bahia","Alagoinhas","-38.43","-12.17",NA,"US01104016","US01104016_01",NA,NA,NA,NA,NA,"Monocotyledonae","Arecales","South America - Neotropics",NA,NA,NA,NA,"50","100",NA,"1",NA,NA,NA
"225","2020-09-12 05:00:02-03","US","US","3487292","PreservedSpecimen","Plantae",NA,"Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.",NA,"L. R. Noblick & R. Soeiro","4687","1988","11","23","Brazil","Bahia","Alagoinhas","-38.43","-12.17",NA,"US01104017","US01104017_01",NA,NA,NA,NA,NA,"Monocotyledonae","Arecales","South America - Neotropics",NA,NA,NA,NA,"50","100",NA,"1",NA,NA,NA
"226","2019-12-09 17:29:21-03","UFPR","EFC","16454","PreservedSpecimen","Plantae",NA,"Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.","Cordeiro, J.","Mello, E.;Barbosa, E.; Costa & M. Cordeiro","18","2004","07","28","Brasil","Paraná","Foz do Iguaçu","-54.5799","-25.5272",NA,"EFC016454",NA,NA,"2004",NA,NA,NA,NA,NA,NA,NA,NA,"-54.5799","-25.5272","181","181",NA,NA,NA,NA,NA
"227","2019-11-13 11:15:47-03","USP","SPF","129233","PreservedSpecimen","Plantae",NA,"Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.","Marcato, AC","França, F; Gasson, P; Harley, RM; Soffiatti, P","5898","1997","12","27","Brasil","Bahia","Lençóis","-41.3899993896484","-12.563099861145","47385","SPF00129233",NA,"auto","1999","12",NA,NA,NA,NA,NA,"Árvore ca 16m, tronco liso. Folhas coriáceas, ca. 66 pares de folíolos. Inflorescência castanha. frutos imaturo verde-claro.; Grotões com Mata Atlântica. Frequência ocasional.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2019-11-13 11:15:47-03","USP","SPF","91257","PreservedSpecimen","Plantae",NA,"Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.","Henderson, A","Sano, PT; Nic Lughadha, E; Laessoe, T","52502","1992","02","29","Brasil","Bahia","Abaíra","-41.916667","-13.25",NA,"SPF00091257",NA,NA,"1996",NA,NA,"Mata do Cigano",NA,NA,NA,"palmeira 10 m atl., Folhas com bainhas 1 m compr., pecíolo e limbo 2m compr. Inflorescência creme, frutos imaturos verde-arroxeado. Raízes adventícias na base.; Interior de mata.",NA,"-41.916667","-13.25","1800","1850",NA,NA,NA,NA,NA
"229","2019-11-13 11:15:47-03","USP","SPF","159577","PreservedSpecimen","Plantae",NA,"Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.","Mendonça, FB","Mendonça, FB; Müller, G","267","2003","06","26","Brasil","São Paulo","São Paulo","-46.716667","-23.55",NA,"SPF00159577",NA,NA,NA,NA,NA,"Cidade Universitária Armando de Salles Oliveira, Instituto de Matemática e Estatistíca (IME), jardim em frente à praça do Oceanográfico.",NA,NA,NA,"Árvore ca. 4 m. altura. DAP 8 cm. Frutos verdes a vinho.",NA,"-46.716667","-23.55",NA,NA,NA,NA,NA,NA,NA
